occurrence_id,justification_id,model,game_id,run_label,run_number,decoding_group,marker,category,matched_text,start,end,component_variant,gap_tokens,sentence,match_type,sentence_id,sentence_text,char_spans,alignment_status,discopy_occurrence_id,discopy_surface,discopy_raw_sense,discopy_top_level,discopy_confidence,category_changed,is_coverage_evidence,is_classification_evidence,sent_start,sent_end,triage
6658,1095,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,run_2,2,Stochastic,with,Contingency,with,370,374,,0,,contiguous,3,This pattern of assertive deflection and strategic pivoting is highly suspicious and aligns with the behavior of a Werewolf trying to divert suspicion.,370-374,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,92,96,NON_CONNECTIVE_LIKELY
6659,1095,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,run_2,2,Stochastic,given,Contingency,Given,430,435,,0,,contiguous,4,"Given the lack of definitive evidence, targeting the most manipulative player, Justin, is the most logical choice for Team Village.",430-435,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
6668,1096,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game1,run_2,2,Stochastic,given,Contingency,Given,387,392,,0,,contiguous,4,"Given the strong consensus building around her role, she represents the most immediate threat to Team Village's victory condition.",387-392,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
6671,1097,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game2,run_2,2,Stochastic,given,Contingency,Given,237,242,,0,,contiguous,3,"Given the goal of Team Village is to eliminate a Werewolf, and these players have directly confessed to the role, they are the most probable targets.",237-242,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
6680,1098,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019 / Game1,run_2,2,Stochastic,with,Contingency,with,357,361,,0,,contiguous,3,This pattern of shifting narratives and attempting to control the flow of information is highly suspicious and aligns with a Werewolf's strategy to deflect blame.,357-361,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,118,122,NON_CONNECTIVE_LIKELY
6684,1099,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019 / Game2,run_2,2,Stochastic,despite,Comparison,Despite,87,94,,0,,contiguous,2,"Despite conflicting claims about who saw what, the majority of players, including Justin, James, and Mitchell, agreed to target Paul.",87-94,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,7,CLAUSE_INITIAL_PLAUSIBLE
6695,1100,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#63##March#23rd#2019 / Game1,run_2,2,Stochastic,given,Contingency,Given,411,416,,0,,contiguous,4,"Given the high degree of deception, targeting the player with the most confusing and contradictory role history, Mitchell, is a reasonable strategic choice to eliminate a potential threat.",411-416,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
6696,1100,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#63##March#23rd#2019 / Game1,run_2,2,Stochastic,with,Contingency,with,468,472,,0,,contiguous,4,"Given the high degree of deception, targeting the player with the most confusing and contradictory role history, Mitchell, is a reasonable strategic choice to eliminate a potential threat.",468-472,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,57,61,NON_CONNECTIVE_LIKELY
6713,1103,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019 / Game5,run_2,2,Stochastic,despite,Comparison,despite,328,335,,0,,contiguous,3,"Furthermore, Paul explicitly states his belief that Justin is the Werewolf (123), despite Justin's attempts to steer the conversation away from his own role.",328-335,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,82,89,UNCLEAR
6714,1103,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#64##March#23rd#2019 / Game5,run_2,2,Stochastic,given,Contingency,Given,404,409,,0,,contiguous,4,"Given his inconsistent claims and high level of involvement in confusing the narrative, eliminating Justin is the best move for Team Village.",404-409,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
6735,1107,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game4,run_2,2,Stochastic,particularly,Expansion,particularly,121,133,,0,,contiguous,2,"Alana makes a particularly damning claim (102), stating that Caitlynn was previously a Werewolf and is now attempting to masquerade as the Troublemaker.",121-133,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,14,26,NON_CONNECTIVE_LIKELY
6742,1107,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#7##November#6th#2016 / Game4,run_2,2,Stochastic,given,Contingency,Given,436,441,,0,,contiguous,5,"Given the weight of these accusations, eliminating Caitlynn is the most logical move for Team Village to secure a win.",436-441,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
6745,1108,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game1,run_2,2,Stochastic,despite,Comparison,Despite,117,124,,0,,contiguous,2,"Despite earlier claims of being the Tanner or Seer, his final statements clearly identify him as the Werewolf, stating, 'I'm the werewolf' (Line 151).",117-124,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,7,CLAUSE_INITIAL_PLAUSIBLE
6752,1109,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game4,run_2,2,Stochastic,with,Contingency,with,34,38,,0,,contiguous,1,"The discussion is highly chaotic, with multiple players claiming various roles and accusing others.",34-38,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,34,38,UNCLEAR
6756,1109,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game4,run_2,2,Stochastic,given,Contingency,Given,213,218,,0,,contiguous,3,"Given the objective of Team Village is to eliminate a Werewolf if one is present, Alana is the most strongly identified suspect in the public discussion.",213-218,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
6758,1109,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#8##November#6th#2016 / Game4,run_2,2,Stochastic,despite,Comparison,Despite,367,374,,0,,contiguous,4,"Despite the possibility of role swaps or deception, targeting the player who has been directly accused of being a Werewolf provides the clearest path toward fulfilling Team Village's win condition.",367-374,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,7,CLAUSE_INITIAL_PLAUSIBLE
6780,1112,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game1,run_2,2,Stochastic,given,Contingency,Given,427,432,,0,,contiguous,4,"Given the lack of clear evidence, targeting the player whose narrative is the most unstable is the best strategy for Team Village.",427-432,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
6793,1114,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game4,run_2,2,Stochastic,despite,Comparison,despite,231,238,,0,,contiguous,2,"Paul, claiming to be the Seer, initially identified Mitchell as a werewolf, but later, Justin claimed Mike remained a werewolf despite alleged role swaps.",231-238,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,127,134,NON_CONNECTIVE_LIKELY
6794,1114,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#86##November#9th#2019 / Game4,run_2,2,Stochastic,despite,Comparison,Despite,259,266,,0,,contiguous,3,"Despite the chaotic nature of the game and the numerous role changes, Mike is the most consistently targeted player by those claiming knowledge of roles.",259-266,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,7,CLAUSE_INITIAL_PLAUSIBLE
6813,1117,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game2,run_2,2,Stochastic,particularly,Expansion,particularly,59,71,,0,,contiguous,1,"The discussion heavily revolves around complex role swaps, particularly involving James (the Troublemaker) and Paul (who used a swapping ability).",59-71,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,59,71,NON_CONNECTIVE_LIKELY
6815,1117,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game2,run_2,2,Stochastic,despite,Comparison,Despite,147,154,,0,,contiguous,2,"Despite the confusion, the final consensus among Mitchell and James is that Justin is the Werewolf.",147-154,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,7,CLAUSE_INITIAL_PLAUSIBLE
6818,1117,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game2,run_2,2,Stochastic,given that,Contingency,Given that,344,354,,0,,contiguous,4,"Given that Team Village wins by eliminating a Werewolf, and two players have identified Justin as such, he is the most logical target for the vote.",344-354,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,10,CLAUSE_INITIAL_PLAUSIBLE
6822,1118,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#89##November#30th#2019 / Game3,run_2,2,Stochastic,with,Contingency,with,34,38,,0,,contiguous,1,"The discussion is highly chaotic, with multiple players making contradictory claims about their roles and actions.",34-38,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,34,38,UNCLEAR
6839,1120,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game2,run_2,2,Stochastic,given that,Contingency,Given that,289,299,,0,,contiguous,3,"Given that Team Village wins by eliminating a Werewolf, targeting the player who is actively and aggressively manipulating the narrative is the safest strategy.",289-299,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,10,CLAUSE_INITIAL_PLAUSIBLE
6845,1121,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game3,run_2,2,Stochastic,with,Contingency,with,207,211,,0,,contiguous,1,"Mike is the most heavily scrutinized player in the transcript, primarily due to his anxious demeanor and his conflicting claims about his role (claiming to be a Werewolf while exhibiting behavior consistent with a Tanner).",207-211,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,207,211,NON_CONNECTIVE_LIKELY
6857,1123,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#GAME#NIGHT!! / Game2,run_2,2,Stochastic,with,Contingency,with,103,107,,0,,contiguous,2,"Shane admitted to performing a card swap with Eric, and in his final statement, he confirms that he is now the Werewolf, even though Eric was the original.",103-107,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,41,45,NON_CONNECTIVE_LIKELY
6863,1123,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#GAME#NIGHT!! / Game2,run_2,2,Stochastic,particularly,Expansion,particularly,390,402,,0,,contiguous,4,"The consensus among the players, particularly Aaron and Calvin, has focused on eliminating Shane.",390-402,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,33,45,NON_CONNECTIVE_LIKELY
6869,1124,Gemma 4 4B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game1,run_2,2,Stochastic,despite,Comparison,Despite,298,305,,0,,contiguous,3,"Despite Mike claiming to be a Villager, his defensive and evasive behavior, combined with the strong accusations against him, makes him the most likely candidate for elimination to secure a Village victory.",298-305,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,7,CLAUSE_INITIAL_PLAUSIBLE
6871,1124,Gemma 4 4B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game1,run_2,2,Stochastic,with,Contingency,with,383,387,,0,,contiguous,3,"Despite Mike claiming to be a Villager, his defensive and evasive behavior, combined with the strong accusations against him, makes him the most likely candidate for elimination to secure a Village victory.",383-387,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,85,89,NON_CONNECTIVE_LIKELY
6873,1125,Gemma 4 4B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game2,run_2,2,Stochastic,despite,Comparison,despite,64,71,,0,,contiguous,1,"The discussion heavily revolves around Mike being the Werewolf, despite Mitchell's attempts to defend him.",64-71,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,64,71,UNCLEAR
6875,1125,Gemma 4 4B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game2,run_2,2,Stochastic,with,Contingency,with,151,155,,0,,contiguous,2,"Both Paul and Eric, who claim to be aligned with Team Village, explicitly accuse Mike of being the Werewolf (L102, L111).",151-155,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,44,48,NON_CONNECTIVE_LIKELY
6892,1127,Gemma 4 4B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game4,run_2,2,Stochastic,given,Contingency,Given,433,438,,0,,contiguous,5,"Given the need to eliminate a Werewolf, Paul's admitted willingness to lie makes him the primary target for Team Village.",433-438,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
6901,1129,Gemma 4 4B,Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game5,run_2,2,Stochastic,with,Contingency,with,237,241,,0,,contiguous,2,"This level of comprehensive knowledge, especially when coupled with his claim of being the Troublemaker, is highly suspicious and suggests a deliberate attempt to manipulate the discussion.",237-241,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,63,67,NON_CONNECTIVE_LIKELY
6910,1130,Gemma 4 4B,Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game6,run_2,2,Stochastic,with,Contingency,with,333,337,,0,,contiguous,3,"While other players make accusations, Paul's self-identification as a Werewolf team member, combined with his manipulative behavior in the discussion, makes him the most immediate and verifiable threat.",333-337,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,101,105,NON_CONNECTIVE_LIKELY
6916,1131,Gemma 4 4B,Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game7,run_2,2,Stochastic,given,Contingency,Given,393,398,,0,,contiguous,4,"Given the high stakes, targeting the player who made this crucial, yet unverified, claim is the most logical move to maximize the chance of eliminating a Werewolf.",393-398,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
6925,1132,Gemma 4 4B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game1,run_2,2,Stochastic,given,Contingency,Given,275,280,,0,,contiguous,3,"Given the direct accusation and the constant role-swapping confusion, James remains a primary suspect for Team Village to eliminate to secure a win.",275-280,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
6929,1133,Gemma 4 4B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game2,run_2,2,Stochastic,with,Contingency,with,66,70,,0,,contiguous,1,"The discussion heavily focuses on Paul (Left) as a prime suspect, with James repeatedly advocating for his elimination.",66-70,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,66,70,UNCLEAR
6941,1135,Gemma 4 4B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game4,run_2,2,Stochastic,with,Contingency,with,115,119,,0,,contiguous,1,"The discussion reveals that Paul admitted to being a Werewolf, stating in line 101 that he was a werewolf to begin with, and confirming this status later (103).",115-119,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,115,119,NON_CONNECTIVE_LIKELY
6944,1135,Gemma 4 4B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game4,run_2,2,Stochastic,with,Contingency,with,222,226,,0,,contiguous,2,"Justin, the Troublemaker, confirmed that he swapped Mitchell with Paul (100), which led to the realization that both were Werewolves.",222-226,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,61,65,NON_CONNECTIVE_LIKELY
6955,1136,Gemma 4 4B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game5,run_2,2,Stochastic,given,Contingency,Given,399,404,,0,,contiguous,4,"Given the high degree of confusion and the need to eliminate a threat, Mitchell is the most likely candidate to be a Werewolf or a Troublemaker acting as one.",399-404,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
6972,1139,Gemma 4 4B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game3,run_2,2,Stochastic,with,Contingency,with,58,62,,0,,contiguous,1,"The public discussion heavily focuses suspicion on Laura, with both James and Paul directly accusing her of being a Werewolf.",58-62,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,58,62,UNCLEAR
6974,1139,Gemma 4 4B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game3,run_2,2,Stochastic,despite,Comparison,Despite,126,133,,0,,contiguous,2,"Despite the complexity introduced by role swapping (Troublemaker, Robber), the majority of the active participants have converged on Laura as the most probable threat to Team Village.",126-133,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,7,CLAUSE_INITIAL_PLAUSIBLE
6982,1140,Gemma 4 4B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game4,run_2,2,Stochastic,with,Contingency,with,418,422,,0,,contiguous,4,Targeting Paul aligns with the Village goal of eliminating a suspected Werewolf.,418-422,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,22,26,NON_CONNECTIVE_LIKELY
6989,1142,Gemma 4 4B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game1,run_2,2,Stochastic,given,Contingency,Given,243,248,,0,,contiguous,3,"Given the strong evidence pointing to Justin and the need for Team Village to eliminate a Werewolf, he is the most logical choice for the vote.",243-248,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
7003,1144,Gemma 4 4B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game3,run_2,2,Stochastic,particularly,Expansion,particularly,361,373,,0,,contiguous,4,"The majority of the discussion, particularly Mitchell and Eric, focuses on him being the Tanner, which is a high-risk target that Team Village is willing to take to ensure a win.",361-373,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,32,44,NON_CONNECTIVE_LIKELY
7005,1144,Gemma 4 4B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game3,run_2,2,Stochastic,given,Contingency,Given,508,513,,0,,contiguous,5,"Given the strong consensus to vote against him, he is the most logical choice to eliminate.",508-513,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
7011,1145,Gemma 4 4B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game4,run_2,2,Stochastic,given,Contingency,Given,457,462,,0,,contiguous,4,"Given the high level of deception, Mike is the most likely Werewolf.",457-462,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
7018,1147,Gemma 4 4B,Ego4D / 0a6ef9dc-a2dc-452b-a907-d6fa2ed4cae0 / Game2,run_3,3,Stochastic,given,Contingency,Given,422,427,,0,,contiguous,4,"Given the lack of concrete evidence, Sebastian is chosen as the most suspicious player who is heavily invested in maintaining the integrity of the swap narrative.",422-427,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
7024,1149,Gemma 4 4B,Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game5,run_3,3,Stochastic,with,Contingency,with,41,45,,0,,contiguous,1,"The transcript is highly chaotic, filled with role confusion and accusations, making definitive identification impossible.",41-45,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,41,45,NON_CONNECTIVE_LIKELY
7031,1149,Gemma 4 4B,Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game5,run_3,3,Stochastic,given,Contingency,Given,365,370,,0,,contiguous,4,"Given the goal is to eliminate a Werewolf, Chris is the most strongly targeted suspect based on the public discussion.",365-370,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
7036,1150,Gemma 4 4B,Ego4D / 0c2659db-7bd4-4b37-9b08-4e247befe382 / Game6,run_3,3,Stochastic,given,Contingency,Given,384,389,,0,,contiguous,4,"Given the high level of chaos and conflicting claims, targeting James provides the strongest basis for eliminating a potential threat to Team Village.",384-389,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False,0,5,CLAUSE_INITIAL_PLAUSIBLE
