occurrence_id,justification_id,model,game_id,run_label,run_number,decoding_group,marker,category,matched_text,start,end,component_variant,gap_tokens,sentence,match_type,sentence_id,sentence_text,char_spans
8574,1370,Gemma 4 4B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game7,greedy_t0,0,Greedy,while,Comparison,While,69,74,,0,,contiguous,2,"While several players made claims about their roles, Kaelan was the only player who openly admitted the possibility of having taken the Werewolf card (54).",69-74
8575,1370,Gemma 4 4B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game7,greedy_t0,0,Greedy,even if,Comparison,even if,250,257,,0,,contiguous,3,"This self-incrimination, even if a bluff, makes him the primary target for Team Village.",250-257
8576,1370,Gemma 4 4B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game7,greedy_t0,0,Greedy,for,Contingency,for,296,299,,0,,contiguous,3,"This self-incrimination, even if a bluff, makes him the primary target for Team Village.",296-299
8577,1370,Gemma 4 4B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game7,greedy_t0,0,Greedy,although,Comparison,Although,314,322,,0,,contiguous,4,"Although Jessica was also accused, Kaelan's admission provides stronger evidence of potential deception regarding his alignment.",314-322
8578,1370,Gemma 4 4B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game7,greedy_t0,0,Greedy,also,Expansion,also,335,339,,0,,contiguous,4,"Although Jessica was also accused, Kaelan's admission provides stronger evidence of potential deception regarding his alignment.",335-339
8579,1370,Gemma 4 4B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game7,greedy_t0,0,Greedy,therefore,Contingency,Therefore,443,452,,0,,contiguous,5,"Therefore, eliminating Kaelan offers the best chance for Team Village to win.",443-452
8580,1370,Gemma 4 4B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game7,greedy_t0,0,Greedy,for,Contingency,for,496,499,,0,,contiguous,5,"Therefore, eliminating Kaelan offers the best chance for Team Village to win.",496-499
8581,1371,Gemma 4 4B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game8,greedy_t0,0,Greedy,and,Expansion,and,60,63,,0,,contiguous,1,The discussion is highly chaotic due to multiple role swaps and conflicting claims about starting roles.,60-63
8582,1371,Gemma 4 4B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game8,greedy_t0,0,Greedy,however,Comparison,However,105,112,,0,,contiguous,2,"However, the conversation explicitly touches upon the possibility of Werewolves being in the role pool (the center).",105-112
8583,1371,Gemma 4 4B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game8,greedy_t0,0,Greedy,upon,Temporal,upon,150,154,,0,,contiguous,2,"However, the conversation explicitly touches upon the possibility of Werewolves being in the role pool (the center).",150-154
8584,1371,Gemma 4 4B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game8,greedy_t0,0,Greedy,and,Expansion,and,229,232,,0,,contiguous,3,"Daniel and Kevin discuss the scenario where Werewolves are in the center, noting that if this is the case, Team Village wins because no one dies.",229-232
8585,1371,Gemma 4 4B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game8,greedy_t0,0,Greedy,if,Contingency,if,308,310,,0,,contiguous,3,"Daniel and Kevin discuss the scenario where Werewolves are in the center, noting that if this is the case, Team Village wins because no one dies.",308-310
8586,1371,Gemma 4 4B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game8,greedy_t0,0,Greedy,because,Contingency,because,347,354,,0,,contiguous,3,"Daniel and Kevin discuss the scenario where Werewolves are in the center, noting that if this is the case, Team Village wins because no one dies.",347-354
8587,1371,Gemma 4 4B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game8,greedy_t0,0,Greedy,given,Contingency,Given,368,373,,0,,contiguous,4,"Given the lack of definitive evidence pointing to a specific player as a Werewolf, and the strategic discussion around the center pool, the safest choice to ensure a Village victory is to assume the Werewolves are in the center.",368-373
8588,1371,Gemma 4 4B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game8,greedy_t0,0,Greedy,as,Temporal,as,436,438,,0,,contiguous,4,"Given the lack of definitive evidence pointing to a specific player as a Werewolf, and the strategic discussion around the center pool, the safest choice to ensure a Village victory is to assume the Werewolves are in the center.",436-438
8589,1371,Gemma 4 4B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game8,greedy_t0,0,Greedy,and,Expansion,and,451,454,,0,,contiguous,4,"Given the lack of definitive evidence pointing to a specific player as a Werewolf, and the strategic discussion around the center pool, the safest choice to ensure a Village victory is to assume the Werewolves are in the center.",451-454
8590,1372,Gemma 4 4B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game9,greedy_t0,0,Greedy,and,Expansion,and,148,151,,0,,contiguous,1,"The transcript consists entirely of a highly technical discussion regarding the mechanics of role swaps (Doppelganger, Robber, Troublemaker, Drunk) and the location of role cards.",148-151
8591,1372,Gemma 4 4B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game9,greedy_t0,0,Greedy,or,Expansion,or,246,248,,0,,contiguous,2,"No player has made any accusation, displayed suspicious behavior, or offered any information that points toward the presence of a Werewolf.",246-248
8592,1372,Gemma 4 4B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game9,greedy_t0,0,Greedy,since,Contingency,Since,320,325,,0,,contiguous,3,"Since there is zero actionable intelligence regarding who might be a Werewolf, it is impossible to confidently select a target for elimination.",320-325
8593,1372,Gemma 4 4B,Ego4D / 62c4bc58-3776-4791-ac30-4c9ca5619503 / Game9,greedy_t0,0,Greedy,for,Contingency,for,447,450,,0,,contiguous,3,"Since there is zero actionable intelligence regarding who might be a Werewolf, it is impossible to confidently select a target for elimination.",447-450
8594,1373,Gemma 4 4B,Ego4D / 64076f60-f3fc-4ee6-93e1-3489d8ec7b12 / Game3,greedy_t0,0,Greedy,and,Expansion,and,118,121,,0,,contiguous,1,"The public discussion is extremely chaotic, characterized by multiple conflicting claims regarding role swaps (Robber and Troublemaker actions) and accusations of deception.",118-121
8595,1373,Gemma 4 4B,Ego4D / 64076f60-f3fc-4ee6-93e1-3489d8ec7b12 / Game3,greedy_t0,0,Greedy,and,Expansion,and,144,147,,0,,contiguous,1,"The public discussion is extremely chaotic, characterized by multiple conflicting claims regarding role swaps (Robber and Troublemaker actions) and accusations of deception.",144-147
8596,1373,Gemma 4 4B,Ego4D / 64076f60-f3fc-4ee6-93e1-3489d8ec7b12 / Game3,greedy_t0,0,Greedy,and,Expansion,and,219,222,,0,,contiguous,2,"Players frequently change their stated roles and accuse others of being Werewolves, making it impossible to track the final card distribution.",219-222
8597,1373,Gemma 4 4B,Ego4D / 64076f60-f3fc-4ee6-93e1-3489d8ec7b12 / Game3,greedy_t0,0,Greedy,since,Contingency,Since,317,322,,0,,contiguous,3,"Since the game ended in a tie vote, no player died, meaning Team Village can only win if no Werewolves are currently held by any player.",317-322
8598,1373,Gemma 4 4B,Ego4D / 64076f60-f3fc-4ee6-93e1-3489d8ec7b12 / Game3,greedy_t0,0,Greedy,if,Contingency,if,403,405,,0,,contiguous,3,"Since the game ended in a tie vote, no player died, meaning Team Village can only win if no Werewolves are currently held by any player.",403-405
8599,1374,Gemma 4 4B,Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game1,greedy_t0,0,Greedy,however,Comparison,However,136,143,,0,,contiguous,2,"However, James repeatedly and strongly accuses Elliot of being the Werewolf, claiming that Elliot switched roles to become a Werewolf (209, 216).",136-143
8600,1374,Gemma 4 4B,Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game1,greedy_t0,0,Greedy,and,Expansion,and,162,165,,0,,contiguous,2,"However, James repeatedly and strongly accuses Elliot of being the Werewolf, claiming that Elliot switched roles to become a Werewolf (209, 216).",162-165
8601,1374,Gemma 4 4B,Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game1,greedy_t0,0,Greedy,while,Comparison,While,282,287,,0,,contiguous,3,"While Elliot attempts to deflect suspicion onto James, the weight of the accusations and the focus of the debate places Elliot as the primary suspect for Team Werewolf.",282-287
8602,1374,Gemma 4 4B,Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game1,greedy_t0,0,Greedy,and,Expansion,and,367,370,,0,,contiguous,3,"While Elliot attempts to deflect suspicion onto James, the weight of the accusations and the focus of the debate places Elliot as the primary suspect for Team Werewolf.",367-370
8603,1374,Gemma 4 4B,Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game1,greedy_t0,0,Greedy,as,Temporal,as,409,411,,0,,contiguous,3,"While Elliot attempts to deflect suspicion onto James, the weight of the accusations and the focus of the debate places Elliot as the primary suspect for Team Werewolf.",409-411
8604,1374,Gemma 4 4B,Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game1,greedy_t0,0,Greedy,for,Contingency,for,432,435,,0,,contiguous,3,"While Elliot attempts to deflect suspicion onto James, the weight of the accusations and the focus of the debate places Elliot as the primary suspect for Team Werewolf.",432-435
8605,1375,Gemma 4 4B,Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game2,greedy_t0,0,Greedy,with,Contingency,with,63,67,,0,,contiguous,1,"Sukeshi is the most heavily targeted player in the discussion, with multiple players (Ashley, Sian, Elliot, James) strongly suggesting she is a Werewolf.",63-67
8606,1375,Gemma 4 4B,Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game2,greedy_t0,0,Greedy,while,Comparison,While,154,159,,0,,contiguous,2,"While James notes she could also be the Tanner, the collective suspicion points toward her being the primary threat to Team Village.",154-159
8607,1375,Gemma 4 4B,Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game2,greedy_t0,0,Greedy,also,Expansion,also,182,186,,0,,contiguous,2,"While James notes she could also be the Tanner, the collective suspicion points toward her being the primary threat to Team Village.",182-186
8608,1375,Gemma 4 4B,Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game2,greedy_t0,0,Greedy,given,Contingency,Given,287,292,,0,,contiguous,3,"Given the goal is to eliminate a Werewolf, targeting the player with the highest probability of being a Werewolf is the most logical strategy.",287-292
8609,1375,Gemma 4 4B,Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game2,greedy_t0,0,Greedy,with,Contingency,with,351,355,,0,,contiguous,3,"Given the goal is to eliminate a Werewolf, targeting the player with the highest probability of being a Werewolf is the most logical strategy.",351-355
8610,1375,Gemma 4 4B,Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game2,greedy_t0,0,Greedy,therefore,Contingency,Therefore,430,439,,0,,contiguous,4,"Therefore, Sukeshi is the most likely candidate to eliminate for a Village victory.",430-439
8611,1375,Gemma 4 4B,Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game2,greedy_t0,0,Greedy,for,Contingency,for,491,494,,0,,contiguous,4,"Therefore, Sukeshi is the most likely candidate to eliminate for a Village victory.",491-494
8612,1376,Gemma 4 4B,Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game3,greedy_t0,0,Greedy,and,Expansion,and,84,87,,0,,contiguous,1,"Sukeshi, claiming to be the Seer, stated that she looked at two cards in the center and identified a Werewolf, which was subsequently swapped onto James by the Drunk.",84-87
8613,1376,Gemma 4 4B,Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game3,greedy_t0,0,Greedy,although,Comparison,Although,265,273,,0,,contiguous,3,"Although players like Chris are actively manipulating the narrative, the Seer's information is the most critical piece of evidence for Team Village.",265-273
8614,1376,Gemma 4 4B,Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game3,greedy_t0,0,Greedy,for,Contingency,for,396,399,,0,,contiguous,3,"Although players like Chris are actively manipulating the narrative, the Seer's information is the most critical piece of evidence for Team Village.",396-399
8615,1376,Gemma 4 4B,Ego4D / 698f6bbe-4347-4a06-bd5d-3482f5e4fbbe / Game3,greedy_t0,0,Greedy,therefore,Contingency,Therefore,414,423,,0,,contiguous,4,"Therefore, voting out James is the most logical move to ensure Team Village meets its win condition.",414-423
8616,1377,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game1,greedy_t0,0,Greedy,and,Expansion,and,85,88,,0,,contiguous,1,"The discussion heavily focuses on Mitchell, who is repeatedly targeted by both James and Paul.",85-88
8617,1377,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game1,greedy_t0,0,Greedy,specifically,Expansion,specifically,100,112,,0,,contiguous,2,"Paul specifically expresses suspicion regarding Mitchell's quick admission of being the Insomniac, suggesting he might be using this as a cover.",100-112
8618,1377,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game1,greedy_t0,0,Greedy,as,Temporal,as,228,230,,0,,contiguous,2,"Paul specifically expresses suspicion regarding Mitchell's quick admission of being the Insomniac, suggesting he might be using this as a cover.",228-230
8619,1377,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game1,greedy_t0,0,Greedy,while,Comparison,While,240,245,,0,,contiguous,3,"While Mitchell attempts to deflect suspicion by claiming he is the Insomniac, this defense is also a common tactic for a Werewolf trying to appear harmless.",240-245
8620,1377,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game1,greedy_t0,0,Greedy,also,Expansion,also,334,338,,0,,contiguous,3,"While Mitchell attempts to deflect suspicion by claiming he is the Insomniac, this defense is also a common tactic for a Werewolf trying to appear harmless.",334-338
8621,1377,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game1,greedy_t0,0,Greedy,for,Contingency,for,355,358,,0,,contiguous,3,"While Mitchell attempts to deflect suspicion by claiming he is the Insomniac, this defense is also a common tactic for a Werewolf trying to appear harmless.",355-358
8622,1377,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game1,greedy_t0,0,Greedy,given,Contingency,Given,397,402,,0,,contiguous,4,"Given the strong consensus of suspicion against him, Mitchell is the most likely candidate for a Werewolf.",397-402
8623,1377,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game1,greedy_t0,0,Greedy,for,Contingency,for,488,491,,0,,contiguous,4,"Given the strong consensus of suspicion against him, Mitchell is the most likely candidate for a Werewolf.",488-491
8624,1378,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game2,greedy_t0,0,Greedy,with,Contingency,with,35,39,,0,,contiguous,1,"The discussion is highly volatile, with multiple players admitting to role swaps and making contradictory claims.",35-39
8625,1378,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game2,greedy_t0,0,Greedy,and,Expansion,and,81,84,,0,,contiguous,1,"The discussion is highly volatile, with multiple players admitting to role swaps and making contradictory claims.",81-84
8626,1378,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game2,greedy_t0,0,Greedy,conversely,Comparison,Conversely,233,243,,0,,contiguous,3,"Conversely, James is the most consistently targeted player, and his claims of being a Villager are used by others as evidence of deception.",233-243
8627,1378,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game2,greedy_t0,0,Greedy,and,Expansion,and,293,296,,0,,contiguous,3,"Conversely, James is the most consistently targeted player, and his claims of being a Villager are used by others as evidence of deception.",293-296
8628,1378,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game2,greedy_t0,0,Greedy,as,Temporal,as,347,349,,0,,contiguous,3,"Conversely, James is the most consistently targeted player, and his claims of being a Villager are used by others as evidence of deception.",347-349
8629,1378,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game2,greedy_t0,0,Greedy,given,Contingency,Given,373,378,,0,,contiguous,4,"Given the chaotic nature of the conversation, targeting James is the most strategically sound move to eliminate a highly suspicious player and advance Team Village's goal.",373-378
8630,1378,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game2,greedy_t0,0,Greedy,and,Expansion,and,512,515,,0,,contiguous,4,"Given the chaotic nature of the conversation, targeting James is the most strategically sound move to eliminate a highly suspicious player and advance Team Village's goal.",512-515
8631,1379,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game3,greedy_t0,0,Greedy,however,Comparison,However,130,137,,0,,contiguous,2,"However, the discussion heavily focuses on James's silence, which Justin repeatedly uses as grounds for suspicion (lines 33 and 72).",130-137
8632,1379,Gemma 4 4B,Youtube / Flashback##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#9 / Game3,greedy_t0,0,Greedy,as,Temporal,as,219,221,,0,,contiguous,2,"However, the discussion heavily focuses on James's silence, which Justin repeatedly uses as grounds for suspicion (lines 33 and 72).",219-221
