occurrence_id,model,game_id,session_name,run_label,run_number,decoding_group,justification_id,sentence_id,sentence_text,candidate_surface,connective_surface,char_spans,start,end,n_char_spans,is_discontinuous,is_connective,raw_sense,top_level,confidence,relation_type,aligned_to_dimlex,alignment_status
9292,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,1623,1,"Justin, Mike, and Julie have provided a consistent narrative where they occupy the roles of Troublemaker, Robber, and Seer, respectively, and have corroborated each other's identities.",and,and,114-117,114,117,1,False,False,NoSense,,0.999998927116394,Explicit,True,ALIGNED
9293,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,1623,1,"Justin, Mike, and Julie have provided a consistent narrative where they occupy the roles of Troublemaker, Robber, and Seer, respectively, and have corroborated each other's identities.",and,and,138-141,138,141,1,False,False,NoSense,,0.9998891353607178,Explicit,True,ALIGNED
9294,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,1623,2,"In contrast, Mitchell has made several contradictory claims, stating he was the Troublemaker, the Robber, the Tanner, and even explicitly admitting, 'Actually I was a Werewolf,' before retracting it.",in contrast,In contrast,185-196,185,196,1,False,True,Comparison.Contrast,Comparison,0.760284960269928,Explicit,True,ALIGNED
9295,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,1623,2,"In contrast, Mitchell has made several contradictory claims, stating he was the Troublemaker, the Robber, the Tanner, and even explicitly admitting, 'Actually I was a Werewolf,' before retracting it.",and,and,303-306,303,306,1,False,False,NoSense,,0.9999970197677612,Explicit,True,ALIGNED
9296,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,1623,2,"In contrast, Mitchell has made several contradictory claims, stating he was the Troublemaker, the Robber, the Tanner, and even explicitly admitting, 'Actually I was a Werewolf,' before retracting it.",before,before,363-369,363,369,1,False,True,Temporal.Asynchronous,Temporal,0.9931026697158812,Explicit,True,ALIGNED
9297,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,1623,3,"Given the consistency of the other three players and Mitchell's erratic behavior and admission, Mitchell is the most likely candidate for the Werewolf.",and,and,434-437,434,437,1,False,False,NoSense,,0.999962568283081,Explicit,True,ALIGNED
9298,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,1623,3,"Given the consistency of the other three players and Mitchell's erratic behavior and admission, Mitchell is the most likely candidate for the Werewolf.",and,and,466-469,466,469,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
9299,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,1623,3,"Given the consistency of the other three players and Mitchell's erratic behavior and admission, Mitchell is the most likely candidate for the Werewolf.",for,for,519-522,519,522,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
9300,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,1624,1,Julie claims to be the Seer and states she saw Justin as the Drunk.,and,and,28-31,28,31,1,False,False,NoSense,,0.9686909914016724,Explicit,True,ALIGNED
9301,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,1624,1,Julie claims to be the Seer and states she saw Justin as the Drunk.,as,as,54-56,54,56,1,False,False,NoSense,,0.9999983310699464,Explicit,True,ALIGNED
9302,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,1624,2,"Mitchell and Mike claim to be the Robber and Troublemaker, respectively, and their stories are consistent with each other and with Julie's.",and,and,77-80,77,80,1,False,False,NoSense,,0.9999175071716307,Explicit,True,ALIGNED
9303,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,1624,2,"Mitchell and Mike claim to be the Robber and Troublemaker, respectively, and their stories are consistent with each other and with Julie's.",and,and,109-112,109,112,1,False,False,NoSense,,0.9999996423721312,Explicit,True,ALIGNED
9304,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,1624,2,"Mitchell and Mike claim to be the Robber and Troublemaker, respectively, and their stories are consistent with each other and with Julie's.",and,and,141-144,141,144,1,False,True,Expansion.Conjunction,Expansion,0.9941949248313904,Explicit,True,ALIGNED
9305,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,1624,2,"Mitchell and Mike claim to be the Robber and Troublemaker, respectively, and their stories are consistent with each other and with Julie's.",and,and,190-193,190,193,1,False,False,NoSense,,0.9999988079071044,Explicit,True,ALIGNED
9306,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,1624,3,"If these claims are true, the four players hold the roles of Seer, Robber, Troublemaker, and Drunk, meaning no Werewolf is present among the players.",if,If,208-210,208,210,1,False,True,Contingency.Condition,Contingency,0.6844608783721924,Explicit,True,ALIGNED
9307,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,1624,3,"If these claims are true, the four players hold the roles of Seer, Robber, Troublemaker, and Drunk, meaning no Werewolf is present among the players.",and,and,297-300,297,300,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
9308,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,1624,4,"Justin's erratic claims (Werewolf, then Tanner, then Drunk) are characteristic of a Tanner or a Drunk, and voting him out would either result in a Tanner win or a failure to eliminate a Werewolf.",then,then,393-397,393,397,1,False,False,NoSense,,0.9998026490211488,Explicit,True,ALIGNED
9309,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,1624,4,"Justin's erratic claims (Werewolf, then Tanner, then Drunk) are characteristic of a Tanner or a Drunk, and voting him out would either result in a Tanner win or a failure to eliminate a Werewolf.",then,then,406-410,406,410,1,False,False,NoSense,,0.9999693632125854,Explicit,True,ALIGNED
9310,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,1624,4,"Justin's erratic claims (Werewolf, then Tanner, then Drunk) are characteristic of a Tanner or a Drunk, and voting him out would either result in a Tanner win or a failure to eliminate a Werewolf.",or,or,449-451,449,451,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
9311,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,1624,4,"Justin's erratic claims (Werewolf, then Tanner, then Drunk) are characteristic of a Tanner or a Drunk, and voting him out would either result in a Tanner win or a failure to eliminate a Werewolf.",and,and,461-464,461,464,1,False,True,Expansion.Conjunction,Expansion,0.967815637588501,Explicit,True,ALIGNED
9312,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,1624,4,"Justin's erratic claims (Werewolf, then Tanner, then Drunk) are characteristic of a Tanner or a Drunk, and voting him out would either result in a Tanner win or a failure to eliminate a Werewolf.",either or,either or,486-492;516-518,486,518,2,True,False,NoSense,,0.9999961853027344,Explicit,True,ALIGNED
9313,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game3,ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017,run_1,1,Stochastic,1624,4,"Justin's erratic claims (Werewolf, then Tanner, then Drunk) are characteristic of a Tanner or a Drunk, and voting him out would either result in a Tanner win or a failure to eliminate a Werewolf.",or,or,516-518,516,518,1,False,False,NoSense,,0.9999997615814208,Explicit,False,DISCOPY_ONLY_DIMLEX_NO_MATCH_HERE
9314,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,1625,1,"Justin and Caitlynn both claim to be the Werewolf, which is a common tactic for the Tanner or a Werewolf bluffing as the Tanner.",and,and,7-10,7,10,1,False,False,NoSense,,0.9998825788497924,Explicit,True,ALIGNED
9315,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,1625,1,"Justin and Caitlynn both claim to be the Werewolf, which is a common tactic for the Tanner or a Werewolf bluffing as the Tanner.",for,for,76-79,76,79,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
9316,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,1625,1,"Justin and Caitlynn both claim to be the Werewolf, which is a common tactic for the Tanner or a Werewolf bluffing as the Tanner.",or,or,91-93,91,93,1,False,False,NoSense,,0.999990940093994,Explicit,True,ALIGNED
9317,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,1625,1,"Justin and Caitlynn both claim to be the Werewolf, which is a common tactic for the Tanner or a Werewolf bluffing as the Tanner.",as,as,114-116,114,116,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
9318,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,1625,2,"Caitlynn's claim is direct and passive, while Justin's is more elaborate and manipulative, including a 'helpful' warning to the village not to vote for Caitlynn because she is the Tanner.",and,and,156-159,156,159,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
9319,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,1625,2,"Caitlynn's claim is direct and passive, while Justin's is more elaborate and manipulative, including a 'helpful' warning to the village not to vote for Caitlynn because she is the Tanner.",while,while,169-174,169,174,1,False,True,Comparison.Contrast,Comparison,0.6669124960899353,Explicit,True,ALIGNED
9320,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,1625,2,"Caitlynn's claim is direct and passive, while Justin's is more elaborate and manipulative, including a 'helpful' warning to the village not to vote for Caitlynn because she is the Tanner.",and,and,202-205,202,205,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
9321,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,1625,2,"Caitlynn's claim is direct and passive, while Justin's is more elaborate and manipulative, including a 'helpful' warning to the village not to vote for Caitlynn because she is the Tanner.",for,for,277-280,277,280,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
9322,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,1625,2,"Caitlynn's claim is direct and passive, while Justin's is more elaborate and manipulative, including a 'helpful' warning to the village not to vote for Caitlynn because she is the Tanner.",because,because,290-297,290,297,1,False,True,Contingency.Cause,Contingency,0.9994351267814636,Explicit,True,ALIGNED
9323,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,1625,3,This 'helpful villager' act is a common strategy for Werewolves to divert suspicion and build trust.,for,for,366-369,366,369,1,False,False,NoSense,,0.9999839067459106,Explicit,True,ALIGNED
9324,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,1625,3,This 'helpful villager' act is a common strategy for Werewolves to divert suspicion and build trust.,and,and,401-404,401,404,1,False,False,NoSense,,0.99992036819458,Explicit,True,ALIGNED
9325,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,1625,4,"Given Justin's active attempt to control the narrative and his tentative admission of being a Werewolf, he is the most likely candidate for the Werewolf role.",and,and,473-476,473,476,1,False,False,NoSense,,0.9999977350234984,Explicit,True,ALIGNED
9326,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,1625,4,"Given Justin's active attempt to control the narrative and his tentative admission of being a Werewolf, he is the most likely candidate for the Werewolf role.",for,for,554-557,554,557,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
9327,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,1626,1,"Justin is repeatedly claiming to be a Werewolf, which is a common strategy for the Tanner to attract votes.",for,for,75-78,75,78,1,False,False,NoSense,,0.9999997615814208,Explicit,True,ALIGNED
9328,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,1626,2,"Mike, however, is caught in a direct contradiction: he first claims to be the Troublemaker and says he switched Justin and Mitchell [75], but later states he didn't switch anybody [138].",however,however,114-121,114,121,1,False,True,Comparison.Contrast,Comparison,0.6745421886444092,Explicit,True,ALIGNED
9329,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,1626,2,"Mike, however, is caught in a direct contradiction: he first claims to be the Troublemaker and says he switched Justin and Mitchell [75], but later states he didn't switch anybody [138].",and,and,199-202,199,202,1,False,False,NoSense,,0.9802340865135192,Explicit,True,ALIGNED
9330,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,1626,2,"Mike, however, is caught in a direct contradiction: he first claims to be the Troublemaker and says he switched Justin and Mitchell [75], but later states he didn't switch anybody [138].",and,and,227-230,227,230,1,False,False,NoSense,,0.9999997615814208,Explicit,True,ALIGNED
9331,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,1626,2,"Mike, however, is caught in a direct contradiction: he first claims to be the Troublemaker and says he switched Justin and Mitchell [75], but later states he didn't switch anybody [138].",but,but,246-249,246,249,1,False,False,NoSense,,0.7603955864906311,Explicit,True,ALIGNED
9332,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,1626,2,"Mike, however, is caught in a direct contradiction: he first claims to be the Troublemaker and says he switched Justin and Mitchell [75], but later states he didn't switch anybody [138].",later,later,250-255,250,255,1,False,True,Temporal.Asynchronous,Temporal,0.993765950202942,Explicit,True,ALIGNED
9333,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,1626,3,"This inconsistency strongly suggests that Mike is lying to create chaos, a typical behavior for a Werewolf or Minion.",for,for,387-390,387,390,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
9334,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game2,ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017,run_1,1,Stochastic,1626,3,"This inconsistency strongly suggests that Mike is lying to create chaos, a typical behavior for a Werewolf or Minion.",or,or,402-404,402,404,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
9335,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017,run_1,1,Stochastic,1627,1,"Paul claims to be a Werewolf, which is a classic behavior for the Tanner attempting to get voted out.",for,for,58-61,58,61,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
9336,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017,run_1,1,Stochastic,1627,2,"Mitchell strongly pushes the vote toward Paul, which is a typical strategy for a Werewolf trying to divert suspicion toward the Tanner to ensure their own survival.",for,for,177-180,177,180,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
9337,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017,run_1,1,Stochastic,1627,3,"While Justin's claims are contradictory, Mitchell's aggressive steering of the vote toward a self-proclaimed Werewolf makes him the most likely candidate for the actual Werewolf.",while,While,267-272,267,272,1,False,True,Comparison.Contrast,Comparison,0.7900989055633545,Explicit,True,ALIGNED
9338,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017 / Game1,ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017,run_1,1,Stochastic,1627,3,"While Justin's claims are contradictory, Mitchell's aggressive steering of the vote toward a self-proclaimed Werewolf makes him the most likely candidate for the actual Werewolf.",for,for,421-424,421,424,1,False,False,NoSense,,1.0,Explicit,True,ALIGNED
9339,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#2#The#Drunk / Game1,One#Night#Ultimate#Werewolf#2#The#Drunk,run_1,1,Stochastic,1628,1,"Dylan admitted to being the Werewolf ('I was the werewolf'), and Brett claimed to be the Troublemaker who swapped Dylan and Dan.",and,and,61-64,61,64,1,False,True,Expansion.Conjunction,Expansion,0.944310426712036,Explicit,True,ALIGNED
