occurrence_id,justification_id,model,game_id,run_label,run_number,decoding_group,marker,category,matched_text,start,end,component_variant,gap_tokens,sentence,match_type,sentence_id,sentence_text,char_spans,alignment_status,discopy_occurrence_id,discopy_surface,discopy_raw_sense,discopy_top_level,discopy_confidence,category_changed,is_coverage_evidence,is_classification_evidence
13787,2047,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#531#Classic#ONUW / Game1,run_3,3,Stochastic,but,Comparison,but,241,244,,0,,contiguous,3,"Katie's behavior—claiming to be the Tanner but urging others not to vote for Brett—is contradictory to the Tanner's goal of being eliminated, suggesting she is the Werewolf attempting to avoid detection.",241-244,CANDIDATE_REJECTED_NOSENSE,12404.0,but,NoSense,,0.99204421043396,,False,True
13788,2047,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#531#Classic#ONUW / Game1,run_3,3,Stochastic,for,Contingency,for,271,274,,0,,contiguous,3,"Katie's behavior—claiming to be the Tanner but urging others not to vote for Brett—is contradictory to the Tanner's goal of being eliminated, suggesting she is the Werewolf attempting to avoid detection.",271-274,CANDIDATE_REJECTED_NOSENSE,12405.0,for,NoSense,,1.0,,False,True
13789,2047,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#531#Classic#ONUW / Game1,run_3,3,Stochastic,therefore,Contingency,Therefore,402,411,,0,,contiguous,4,"Therefore, voting for Katie is the best move for Team Village.",402-411,ALIGNED_CONNECTIVE,12406.0,Therefore,Contingency.Cause,Contingency,0.9990752935409546,False,False,False
13790,2047,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#531#Classic#ONUW / Game1,run_3,3,Stochastic,for,Contingency,for,420,423,,0,,contiguous,4,"Therefore, voting for Katie is the best move for Team Village.",420-423,CANDIDATE_REJECTED_NOSENSE,12407.0,for,NoSense,,1.0,,False,True
13791,2047,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#531#Classic#ONUW / Game1,run_3,3,Stochastic,for,Contingency,for,447,450,,0,,contiguous,4,"Therefore, voting for Katie is the best move for Team Village.",447-450,CANDIDATE_REJECTED_NOSENSE,12408.0,for,NoSense,,1.0,,False,True
13792,2048,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#532#More#Classic#ONUW / Game1,run_3,3,Stochastic,and,Expansion,and,8,11,,0,,contiguous,1,"DeAndre and Katie both claimed to be Werewolves, which often indicates that one is the Werewolf and the other is the Tanner.",8-11,CANDIDATE_REJECTED_NOSENSE,12409.0,and,NoSense,,0.9995843768119812,,False,True
13793,2048,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#532#More#Classic#ONUW / Game1,run_3,3,Stochastic,and,Expansion,and,96,99,,0,,contiguous,1,"DeAndre and Katie both claimed to be Werewolves, which often indicates that one is the Werewolf and the other is the Tanner.",96-99,ALIGNED_CONNECTIVE,12410.0,and,Expansion.Conjunction,Expansion,0.798424482345581,False,False,False
13794,2048,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#532#More#Classic#ONUW / Game1,run_3,3,Stochastic,as,Temporal,as,162,164,,0,,contiguous,2,"DeAndre's claims were contradictory, as he claimed to be both a Werewolf and the Troublemaker.",162-164,ALIGNED_CONNECTIVE,12411.0,as,Contingency.Cause,Contingency,0.8493413329124451,True,False,False
13795,2048,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#532#More#Classic#ONUW / Game1,run_3,3,Stochastic,and,Expansion,and,198,201,,0,,contiguous,2,"DeAndre's claims were contradictory, as he claimed to be both a Werewolf and the Troublemaker.",198-201,CANDIDATE_REJECTED_NOSENSE,12412.0,and,NoSense,,0.9999997615814208,,False,True
13796,2048,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#532#More#Classic#ONUW / Game1,run_3,3,Stochastic,while,Comparison,While,220,225,,0,,contiguous,3,"While Brett claimed to have swapped DeAndre and Katie, DeAndre's attempt to divert the vote toward Katie at the end of the discussion is characteristic of a Werewolf trying to avoid elimination.",220-225,ALIGNED_CONNECTIVE,12413.0,While,Comparison.Contrast,Comparison,0.797990083694458,False,False,False
13797,2048,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#532#More#Classic#ONUW / Game1,run_3,3,Stochastic,and,Expansion,and,264,267,,0,,contiguous,3,"While Brett claimed to have swapped DeAndre and Katie, DeAndre's attempt to divert the vote toward Katie at the end of the discussion is characteristic of a Werewolf trying to avoid elimination.",264-267,CANDIDATE_REJECTED_NOSENSE,12414.0,and,NoSense,,0.9999998807907104,,False,True
13798,2048,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#532#More#Classic#ONUW / Game1,run_3,3,Stochastic,given,Contingency,Given,415,420,,0,,contiguous,4,"Given the consensus between Ryan and Brett, DeAndre is the most likely candidate for the Werewolf role.",415-420,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False
13799,2048,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#532#More#Classic#ONUW / Game1,run_3,3,Stochastic,and,Expansion,and,448,451,,0,,contiguous,4,"Given the consensus between Ryan and Brett, DeAndre is the most likely candidate for the Werewolf role.",448-451,CANDIDATE_REJECTED_NOSENSE,12415.0,and,NoSense,,0.9999977350234984,,False,True
13800,2048,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#532#More#Classic#ONUW / Game1,run_3,3,Stochastic,for,Contingency,for,496,499,,0,,contiguous,4,"Given the consensus between Ryan and Brett, DeAndre is the most likely candidate for the Werewolf role.",496-499,CANDIDATE_REJECTED_NOSENSE,12416.0,for,NoSense,,1.0,,False,True
13801,2049,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW / Game1,run_3,3,Stochastic,but,Comparison,but,43,46,,0,,contiguous,1,"DeAndre initially claimed to be the Drunk, but when specifically asked by Brett whether he was 'wolfing' or 'drunken', he answered 'Wolfing'.",43-46,ALIGNED_CONNECTIVE,12417.0,but,Comparison.Contrast,Comparison,0.663640022277832,False,False,False
13802,2049,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW / Game1,run_3,3,Stochastic,when,Temporal,when,47,51,,0,,contiguous,1,"DeAndre initially claimed to be the Drunk, but when specifically asked by Brett whether he was 'wolfing' or 'drunken', he answered 'Wolfing'.",47-51,ALIGNED_CONNECTIVE,12418.0,when,Temporal.Asynchronous,Temporal,0.8951367735862732,False,False,False
13803,2049,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW / Game1,run_3,3,Stochastic,specifically,Expansion,specifically,52,64,,0,,contiguous,1,"DeAndre initially claimed to be the Drunk, but when specifically asked by Brett whether he was 'wolfing' or 'drunken', he answered 'Wolfing'.",52-64,CANDIDATE_REJECTED_NOSENSE,12419.0,specifically,NoSense,,0.7035959362983704,,False,True
13804,2049,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW / Game1,run_3,3,Stochastic,or,Expansion,or,105,107,,0,,contiguous,1,"DeAndre initially claimed to be the Drunk, but when specifically asked by Brett whether he was 'wolfing' or 'drunken', he answered 'Wolfing'.",105-107,CANDIDATE_REJECTED_NOSENSE,12420.0,or,NoSense,,0.997524917125702,,False,True
13805,2049,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW / Game1,run_3,3,Stochastic,although,Comparison,Although,142,150,,0,,contiguous,2,"Although this may have been intended as a joke, in the context of the game, it is a strong indicator of his role.",142-150,ALIGNED_CONNECTIVE,12421.0,Although,Comparison.Concession,Comparison,0.518638014793396,False,False,False
13806,2049,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW / Game1,run_3,3,Stochastic,as,Temporal,as,179,181,,0,,contiguous,2,"Although this may have been intended as a joke, in the context of the game, it is a strong indicator of his role.",179-181,CANDIDATE_REJECTED_NOSENSE,12422.0,as,NoSense,,1.0,,False,True
13807,2049,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW / Game1,run_3,3,Stochastic,furthermore,Expansion,Furthermore,256,267,,0,,contiguous,3,"Furthermore, the other three players (Ryan, Katie, and Brett) have converged on the conclusion that DeAndre is the most likely Werewolf or Minion, and DeAndre's attempts to deflect suspicion toward Brett are unconvincing.",256-267,ALIGNED_CONNECTIVE,12423.0,Furthermore,Expansion.Conjunction,Expansion,0.998062789440155,False,False,False
13808,2049,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW / Game1,run_3,3,Stochastic,and,Expansion,and,307,310,,0,,contiguous,3,"Furthermore, the other three players (Ryan, Katie, and Brett) have converged on the conclusion that DeAndre is the most likely Werewolf or Minion, and DeAndre's attempts to deflect suspicion toward Brett are unconvincing.",307-310,CANDIDATE_REJECTED_NOSENSE,12424.0,and,NoSense,,0.9999995231628418,,False,True
13809,2049,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW / Game1,run_3,3,Stochastic,or,Expansion,or,392,394,,0,,contiguous,3,"Furthermore, the other three players (Ryan, Katie, and Brett) have converged on the conclusion that DeAndre is the most likely Werewolf or Minion, and DeAndre's attempts to deflect suspicion toward Brett are unconvincing.",392-394,CANDIDATE_REJECTED_NOSENSE,12425.0,or,NoSense,,1.0,,False,True
13810,2049,Gemma 4 31B,Youtube / One#Night#Ultimate#Werewolf#533#Even#More#Classic#ONUW / Game1,run_3,3,Stochastic,and,Expansion,and,403,406,,0,,contiguous,3,"Furthermore, the other three players (Ryan, Katie, and Brett) have converged on the conclusion that DeAndre is the most likely Werewolf or Minion, and DeAndre's attempts to deflect suspicion toward Brett are unconvincing.",403-406,ALIGNED_CONNECTIVE,12426.0,and,Expansion.Conjunction,Expansion,0.9968106150627136,False,False,False
13811,2050,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,run_3,3,Stochastic,as,Temporal,as,58,60,,0,,contiguous,1,"Justin's behavior is highly characteristic of the Tanner, as he repeatedly begs the group to vote for him.",58-60,ALIGNED_CONNECTIVE,12427.0,as,Contingency.Cause,Contingency,0.3567376136779785,True,False,False
13812,2050,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,run_3,3,Stochastic,for,Contingency,for,98,101,,0,,contiguous,1,"Justin's behavior is highly characteristic of the Tanner, as he repeatedly begs the group to vote for him.",98-101,CANDIDATE_REJECTED_NOSENSE,12428.0,for,NoSense,,1.0,,False,True
13813,2050,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,run_3,3,Stochastic,for,Contingency,for,132,135,,0,,contiguous,2,"In this scenario, voting for Justin would result in a win for the Tanner and a loss for Team Village.",132-135,CANDIDATE_REJECTED_NOSENSE,12429.0,for,NoSense,,1.0,,False,True
13814,2050,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,run_3,3,Stochastic,for,Contingency,for,165,168,,0,,contiguous,2,"In this scenario, voting for Justin would result in a win for the Tanner and a loss for Team Village.",165-168,CANDIDATE_REJECTED_NOSENSE,12430.0,for,NoSense,,1.0,,False,True
13815,2050,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,run_3,3,Stochastic,and,Expansion,and,180,183,,0,,contiguous,2,"In this scenario, voting for Justin would result in a win for the Tanner and a loss for Team Village.",180-183,CANDIDATE_REJECTED_NOSENSE,12431.0,and,NoSense,,0.9992974996566772,,False,True
13816,2050,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,run_3,3,Stochastic,for,Contingency,for,191,194,,0,,contiguous,2,"In this scenario, voting for Justin would result in a win for the Tanner and a loss for Team Village.",191-194,CANDIDATE_REJECTED_NOSENSE,12432.0,for,NoSense,,1.0,,False,True
13817,2050,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,run_3,3,Stochastic,and,Expansion,and,230,233,,0,,contiguous,3,Mike (claiming Seer) and Mitchell (claiming Insomniac) appear to be aligned with the Village.,230-233,CANDIDATE_REJECTED_NOSENSE,12433.0,and,NoSense,,0.99997079372406,,False,True
13818,2050,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,run_3,3,Stochastic,with,Contingency,with,285,289,,0,,contiguous,3,Mike (claiming Seer) and Mitchell (claiming Insomniac) appear to be aligned with the Village.,285-289,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False
13819,2050,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,run_3,3,Stochastic,because,Contingency,because,366,373,,0,,contiguous,4,"Between the remaining players, Caitlynn is the most suspicious because she actively steers the vote toward Justin, a common tactic for a Werewolf attempting to trick the Village into eliminating the Tanner.",366-373,ALIGNED_CONNECTIVE,12434.0,because,Contingency.Cause,Contingency,0.9995446801185608,False,False,False
13820,2050,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,run_3,3,Stochastic,for,Contingency,for,434,437,,0,,contiguous,4,"Between the remaining players, Caitlynn is the most suspicious because she actively steers the vote toward Justin, a common tactic for a Werewolf attempting to trick the Village into eliminating the Tanner.",434-437,CANDIDATE_REJECTED_NOSENSE,12435.0,for,NoSense,,1.0,,False,True
13821,2050,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#55##January#26th#2019 / Game3,run_3,3,Stochastic,therefore,Contingency,Therefore,510,519,,0,,contiguous,5,"Therefore, Caitlynn is the most likely Werewolf.",510-519,ALIGNED_CONNECTIVE,12436.0,Therefore,Contingency.Cause,Contingency,0.998754858970642,False,False,False
13822,2051,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game1,run_3,3,Stochastic,and,Expansion,and,16,19,,0,,contiguous,1,"Caitlynn, Mike, and Mitchell all provide conflicting claims, but the group converges on Caitlynn.",16-19,CANDIDATE_REJECTED_NOSENSE,12437.0,and,NoSense,,0.9999914169311525,,False,True
13823,2051,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game1,run_3,3,Stochastic,but,Comparison,but,61,64,,0,,contiguous,1,"Caitlynn, Mike, and Mitchell all provide conflicting claims, but the group converges on Caitlynn.",61-64,ALIGNED_CONNECTIVE,12438.0,but,Comparison.Contrast,Comparison,0.6464012861251831,False,False,False
13824,2051,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game1,run_3,3,Stochastic,and,Expansion,and,152,155,,0,,contiguous,2,"Mitchell claims to be the Robber who robbed Caitlynn, and Alana claims to be the Troublemaker who swapped them, which according to Mitchell's logic, results in Caitlynn being the Werewolf.",152-155,ALIGNED_CONNECTIVE,12439.0,and,Expansion.Conjunction,Expansion,0.8840020298957825,False,False,False
13825,2051,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game1,run_3,3,Stochastic,additionally,Expansion,Additionally,287,299,,0,,contiguous,3,"Additionally, both Mike and Caitlynn herself claim that she is a Werewolf, making her the most likely target for Team Village to win.",287-299,ALIGNED_CONNECTIVE,12440.0,Additionally,Expansion.Conjunction,Expansion,0.9979502558708192,False,False,False
13826,2051,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game1,run_3,3,Stochastic,and,Expansion,and,311,314,,0,,contiguous,3,"Additionally, both Mike and Caitlynn herself claim that she is a Werewolf, making her the most likely target for Team Village to win.",311-314,CANDIDATE_REJECTED_NOSENSE,12441.0,and,NoSense,,0.9999969005584716,,False,True
13827,2051,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game1,run_3,3,Stochastic,for,Contingency,for,396,399,,0,,contiguous,3,"Additionally, both Mike and Caitlynn herself claim that she is a Werewolf, making her the most likely target for Team Village to win.",396-399,CANDIDATE_REJECTED_NOSENSE,12442.0,for,NoSense,,0.9999998807907104,,False,True
13828,2052,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game2,run_3,3,Stochastic,and,Expansion,and,113,116,,0,,contiguous,2,Mike claims to have been the Troublemaker and switched the cards of Caitlynn and Mitchell.,113-116,CANDIDATE_REJECTED_NOSENSE,12443.0,and,NoSense,,0.9999918937683104,,False,True
13829,2052,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game2,run_3,3,Stochastic,and,Expansion,and,148,151,,0,,contiguous,2,Mike claims to have been the Troublemaker and switched the cards of Caitlynn and Mitchell.,148-151,CANDIDATE_REJECTED_NOSENSE,12444.0,and,NoSense,,0.9999998807907104,,False,True
13830,2052,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game2,run_3,3,Stochastic,so,Contingency,So,308,310,,0,,contiguous,4,"Caitlynn acknowledges this logic ('So I'm the werewolf, fucking kill me'), and the other players conclude that she is the target for the vote.",308-310,CANDIDATE_REJECTED_NOSENSE,12445.0,'So,NoSense,,0.6731137633323669,,False,True
13831,2052,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game2,run_3,3,Stochastic,and,Expansion,and,348,351,,0,,contiguous,4,"Caitlynn acknowledges this logic ('So I'm the werewolf, fucking kill me'), and the other players conclude that she is the target for the vote.",348-351,ALIGNED_CONNECTIVE,12446.0,and,Expansion.Conjunction,Expansion,0.8149842023849487,False,False,False
13832,2052,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#6##November#6th#2016 / Game2,run_3,3,Stochastic,for,Contingency,for,402,405,,0,,contiguous,4,"Caitlynn acknowledges this logic ('So I'm the werewolf, fucking kill me'), and the other players conclude that she is the target for the vote.",402-405,CANDIDATE_REJECTED_NOSENSE,12447.0,for,NoSense,,1.0,,False,True
13833,2053,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019 / Game1,run_3,3,Stochastic,and,Expansion,and,41,44,,0,,contiguous,1,"James consistently claims to be the Seer and identifies Justin as the Tanner, a claim Justin eventually supports by stating he started as the Tanner.",41-44,CANDIDATE_REJECTED_NOSENSE,12448.0,and,NoSense,,0.9984617233276368,,False,True
13834,2053,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019 / Game1,run_3,3,Stochastic,as,Temporal,as,63,65,,0,,contiguous,1,"James consistently claims to be the Seer and identifies Justin as the Tanner, a claim Justin eventually supports by stating he started as the Tanner.",63-65,CANDIDATE_REJECTED_NOSENSE,12449.0,as,NoSense,,1.0,,False,True
13835,2053,Gemma 4 31B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#62##March#23rd#2019 / Game1,run_3,3,Stochastic,eventually,Temporal,eventually,93,103,,0,,contiguous,1,"James consistently claims to be the Seer and identifies Justin as the Tanner, a claim Justin eventually supports by stating he started as the Tanner.",93-103,NOT_A_CANDIDATE_FORM_OUTSIDE_INVENTORY,,,,,,,True,False
