occurrence_id,model,run_label,decoding_group,justification_id,sentence_id,form,connective_surface,status,raw_sense,top_level,confidence,dimlex_category,is_discontinuous,sentence_text
12924,Gemma 4 31B,greedy_t0,Greedy,2117,2,if then,if then,rejected_nosense,NoSense,,0.6446943283081055,Contingency,True,"However, Margaret explicitly calls Clint 'the worst liar' and notes that if Clint's swap actually occurred and Erin was the Werewolf, then Margaret herself would now be the Werewolf."
9176,Gemma 4 31B,run_1,Stochastic,1608,3,if then,if then,rejected_nosense,NoSense,,0.9253931045532228,,True,"If James was the Drunk and swapped with the center, or if Justin (as the Robber) stole the Drunk role from James and then swapped with the center, Justin is the most likely player to currently hold the Werewolf card."
7093,Gemma 4 4B,run_3,Stochastic,1280,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.5197042226791382,Temporal,False,"While Pete himself is accused of being the Tanner (184), targeting Brett is justified because he has been heavily involved in complex role manipulations, specifically claiming to be the Robber and then the Seer (80, 86)."
10705,Gemma 4 31B,run_2,Stochastic,1815,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.5304268598556519,Temporal,False,"Justin's behavior is highly erratic, as he claims to be the Werewolf, then the Tanner, and finally the Drunk."
1483,Gemma 4 2B,run_2,Stochastic,286,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.5360403656959534,Temporal,False,"Mitchell made several contradictory claims, stating he was the Robber, then the Tanner, and ultimately claiming he was the Werewolf."
9484,Gemma 4 31B,run_1,Stochastic,1649,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.549294114112854,Temporal,False,"Mitchell, however, has been highly inconsistent, claiming to be the Drunk and then the Troublemaker, before admitting he may have lied about swapping players, which is characteristic of a Werewolf attempting to create confusion."
12978,Gemma 4 31B,greedy_t0,Greedy,2125,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.5888822674751282,Temporal,False,"Kaelan's claims about his role are highly inconsistent; he first claims to be the Troublemaker, then the Robber, and then claims to be the Robber while describing the actions of a Troublemaker ('I troubled these two')."
4201,Gemma 4 4B,run_1,Stochastic,813,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.5951076745986938,Temporal,False,"Furthermore, Justin himself makes a highly incriminating statement late in the game, admitting, 'Well then, I want to know which one of you's the tanner."
5820,Gemma 4 4B,run_2,Stochastic,1075,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.6148141026496887,Temporal,False,"He initially claims to be the Robber, then the Drunk, and later admits he might be a Werewolf."
6996,Gemma 4 4B,run_3,Stochastic,1266,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.697567343711853,Temporal,False,"Justin's narrative is the most inconsistent; he claims to be a Robber, then the Drunk, and is subsequently accused of being the Tanner or a Werewolf."
8376,Gemma 4 4B,greedy_t0,Greedy,1490,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.700729489326477,Temporal,False,"He initially claimed to be the Tanner, then the Seer, before finally admitting, 'I'm the werewolf' (151)."
9636,Gemma 4 31B,run_1,Stochastic,1671,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.7083385586738586,Temporal,False,"Justin provides multiple contradictory claims about his role, stating he was the Copycat, then the Robber (which he later claims was a joke), and finally claiming he started as the Tanner."
8178,Gemma 4 4B,greedy_t0,Greedy,1457,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.7137233018875122,Temporal,False,"Justin, however, has been highly inconsistent, claiming to be the Robber and then the Drunk, and has been accused of lying multiple times by Paul."
11147,Gemma 4 31B,run_2,Stochastic,1877,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.7279248237609863,Temporal,False,"Justin's claims are highly contradictory; he first claims to be the Troublemaker, then the Robber, and repeatedly states he 'robbed from Justin' (himself) before finally claiming he robbed Paul."
11874,Gemma 4 31B,run_3,Stochastic,1979,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.7313838005065918,Temporal,False,"While Mitchell also made contradictory claims about being a werewolf and then a Tanner, James's direct admission is the strongest piece of evidence available in the transcript."
8287,Gemma 4 4B,greedy_t0,Greedy,1474,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.7583386301994324,Temporal,False,"Furthermore, Brett has been highly inconsistent, claiming to be the Robber and then the Drunk, suggesting complex role manipulation."
4647,Gemma 4 4B,run_1,Stochastic,884,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.7692835927009583,Temporal,False,"He initially claimed to be the Robber and then the Drunk, but later admitted he might be a Werewolf, which is a major red flag for Team Village."
13180,Gemma 4 31B,greedy_t0,Greedy,2151,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.7958803176879883,Temporal,False,Mitchell's contradictory claims about being a Villager and then a Werewolf suggest confusion rather than a calculated Werewolf strategy.
13721,Gemma 4 31B,greedy_t0,Greedy,2228,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.8600333333015442,Temporal,False,"Justin's claims are highly inconsistent; he claims to be the Insomniac, then the Seer, then admits to being the Werewolf, and finally claims to be the Tanner."
12228,Gemma 4 31B,run_3,Stochastic,2022,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.8737025856971741,Temporal,False,"Kelsey's claims are highly inconsistent, shifting from Troublemaker to Robber, then to Tanner, and finally denying being the Tanner."
9969,Gemma 4 31B,run_1,Stochastic,1713,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.8771311640739441,Temporal,False,"Laura claims to be the Seer but provides highly contradictory information, first stating there was no werewolf (T32), then later claiming she saw one (T133) and accusing Paul (T136)."
12278,Gemma 4 31B,run_3,Stochastic,2030,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.8917418122291565,Temporal,False,"Other players' claims are contradictory: Justin claimed to be the Robber and then the Drunk, and Paul's claim of robbing the Seer (Justin) is inconsistent with Justin's erratic behavior."
11354,Gemma 4 31B,run_2,Stochastic,1903,4,then,then,accepted,Temporal.Asynchronous,Temporal,0.9077552556991576,Temporal,False,"Furthermore, James's accusations are erratic, targeting Paul and Justin, then shifting to Laura, then back to Paul, and finally to Laura again, which is characteristic of a Werewolf attempting to divert suspicion."
12454,Gemma 4 31B,run_3,Stochastic,2053,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.9456420540809632,Temporal,False,"Paul, however, is highly inconsistent, first claiming to be the Robber who robbed James, and then later claiming to be the Seer himself while stating the Robber is in the center."
8407,Gemma 4 4B,greedy_t0,Greedy,1495,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.947665512561798,Temporal,False,"He repeatedly makes strong claims about who robbed whom and who belongs to which team, often shifting his target (e.g., accusing Paul, then defending himself)."
12838,Gemma 4 31B,greedy_t0,Greedy,2106,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9524081349372864,Temporal,False,"Sukeshi's claims are highly contradictory; she first claims to be the Seer, then later explicitly admits, 'I was a fucking werewolf.'"
9929,Gemma 4 31B,run_1,Stochastic,1708,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9537051916122437,Temporal,False,"Paul's claims were highly inconsistent, shifting from Mason to Werewolf, then to Insomniac, and finally back to Werewolf."
4027,Gemma 4 4B,run_1,Stochastic,782,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.9543558955192566,Temporal,False,"Furthermore, Tyler's narrative shifts—claiming to be a Drunk, then denying being a Werewolf, and then reaffirming his Drunk status—suggests a pattern of attempting to manage suspicion."
5685,Gemma 4 4B,run_2,Stochastic,1052,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9568943977355956,Temporal,False,"Justin exhibits the most aggressive and manipulative behavior throughout the discussion, frequently initiating accusations and then immediately pivoting or defending himself with complex role theories."
11428,Gemma 4 31B,run_3,Stochastic,1915,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9647236466407776,Temporal,False,"Sukeshi's claims are highly contradictory; she first claims to be the Seer, then later explicitly states, 'actually I was a fucking werewolf.'"
9957,Gemma 4 31B,run_1,Stochastic,1711,3,then,then,accepted,Temporal.Asynchronous,Temporal,0.9679642915725708,Temporal,False,"While Justin also provided inconsistent claims, James's behavior of claiming a role and then panicking when the vote shifted toward him is a classic sign of a Werewolf attempting to deflect suspicion."
14156,Gemma 4 31B,greedy_t0,Greedy,2286,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9700435996055604,Temporal,False,"James is the most suspicious player due to his highly inconsistent claims; he initially claims to be the Tanner, then later claims to be the Seer and the Insomniac."
4489,Gemma 4 4B,run_1,Stochastic,859,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.970533013343811,Temporal,False,"He initially claims to be the Troublemaker, then later claims to be the Robber and the Tanner, before briefly admitting he was a Werewolf."
6043,Gemma 4 4B,run_2,Stochastic,1110,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.971471071243286,Temporal,False,This pattern of claiming the enemy role and then immediately directing the vote against a specific player is a common tactic used by Werewolves to divert suspicion.
12362,Gemma 4 31B,run_3,Stochastic,2042,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9715242981910706,Temporal,False,"He first accuses Mike of being the werewolf, then claims to be the Tanner, then immediately denies being the Tanner and asks for votes, and finally claims to be the Robber."
9169,Gemma 4 31B,run_1,Stochastic,1608,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9716067910194396,Temporal,False,"Justin's claims are highly inconsistent; he first claims to have stolen from Mike and seen no Seer, then later claims to have stolen from James."
13836,Gemma 4 31B,greedy_t0,Greedy,2244,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9735260009765624,Temporal,False,"He initially claims to be the Robber who robbed James, then later denies being the Robber and claims to be the Seer, while also stating the Robber is in the center."
13466,Gemma 4 31B,greedy_t0,Greedy,2195,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9738098978996276,Temporal,False,"Julie's behavior is highly contradictory; she first claims she did nothing during the night, then later claims she 'saw the tanner card,' which is impossible for a Tanner as they do not wake up."
11286,Gemma 4 31B,run_2,Stochastic,1895,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9747822880744934,Temporal,False,"He initially claims to be the Seer, then later claims to be the Robber who robbed Paul."
14138,Gemma 4 31B,greedy_t0,Greedy,2284,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.976711630821228,Temporal,False,"Justin is the most suspicious player due to multiple contradictions in his claims; he first claimed to be the Tanner, then later claimed to be the Insomniac, and shifted his accusations between James and Mitchell."
4593,Gemma 4 4B,run_1,Stochastic,877,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9772038459777832,Temporal,False,"He repeatedly claims to have been a Werewolf (130, 160), then later claims to be a Robber (197), and finally suggests he is a Tanner (331)."
10582,Gemma 4 31B,run_2,Stochastic,1799,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.977565050125122,Temporal,False,"He first claims to have robbed Mike and not seen a Seer, then later claims to have robbed James and not seen a Drunk; a Robber can only rob one person."
11353,Gemma 4 31B,run_2,Stochastic,1903,4,then,then,accepted,Temporal.Asynchronous,Temporal,0.9776322841644288,Temporal,False,"Furthermore, James's accusations are erratic, targeting Paul and Justin, then shifting to Laura, then back to Paul, and finally to Laura again, which is characteristic of a Werewolf attempting to divert suspicion."
5901,Gemma 4 4B,run_2,Stochastic,1088,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.9793317317962646,Temporal,False,"He initially claims to have seen the Robber, then vehemently denies being the Werewolf, only to later claim he himself was the Werewolf."
13376,Gemma 4 31B,greedy_t0,Greedy,2181,2,then,then,accepted,Temporal.Asynchronous,Temporal,0.979390025138855,Temporal,False,"He first claims to have robbed Mike and not seen a Seer, then later claims to have robbed James and not seen a Drunk, contradicting both Mike's and James's claims."
11963,Gemma 4 31B,run_3,Stochastic,1990,1,then,then,accepted,Temporal.Asynchronous,Temporal,0.9824461936950684,Temporal,False,"Justin's claims are highly inconsistent; he first claims to be the Robber who stole from Mike, then later claims he stole from James."
