relation_id,justification_id,model,game_id,run_label,decoding_group,sentence_id,sentence_text,char_spans,start,end,raw_sense,top_level,confidence,provenance,source_form
2518,1121,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game3,run_2,Stochastic,3,"Since Team Village wins by eliminating a Werewolf, targeting Mike represents the highest probability of achieving the victory condition based on the observed discussion.",373-378,373,378,Contingency.Cause,Contingency,0.9351582527160645,standard_discopy,since
2519,1122,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#9##November#6th#2016 / Game4,run_2,Stochastic,3,"Since the transcript lacks concrete evidence of a Werewolf's presence or actions, it is impossible to confidently select a target for elimination.",328-333,328,333,Contingency.Cause,Contingency,0.9996836185455322,standard_discopy,since
2520,1123,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#GAME#NIGHT!! / Game2,run_2,Stochastic,2,"Shane admitted to performing a card swap with Eric, and in his final statement, he confirms that he is now the Werewolf, even though Eric was the original.",114-117,114,117,Expansion.Conjunction,Expansion,0.9868692755699158,standard_discopy,and
2521,1123,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#GAME#NIGHT!! / Game2,run_2,Stochastic,2,"Shane admitted to performing a card swap with Eric, and in his final statement, he confirms that he is now the Werewolf, even though Eric was the original.",188-194,188,194,Comparison.Concession,Comparison,0.8373114466667175,standard_discopy,though
2522,1123,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#GAME#NIGHT!! / Game2,run_2,Stochastic,3,"Since Team Village wins if at least one Werewolf is eliminated, voting out Shane directly achieves the victory condition for Team Village.",218-223,218,223,Contingency.Cause,Contingency,0.9812391996383668,standard_discopy,since
2523,1123,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#GAME#NIGHT!! / Game2,run_2,Stochastic,3,"Since Team Village wins if at least one Werewolf is eliminated, voting out Shane directly achieves the victory condition for Team Village.",242-244,242,244,Contingency.Condition,Contingency,0.9442455172538756,standard_discopy,if
2524,1124,Gemma 4 4B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game1,run_2,Stochastic,2,"However, Mike is the player who is most heavily targeted by the Village-aligned players (Justin and Eric) and is accused of being a Werewolf by multiple parties.",136-143,136,143,Comparison.Contrast,Comparison,0.8261322379112244,standard_discopy,however
2525,1125,Gemma 4 4B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game2,run_2,Stochastic,3,"While the Seer's information (Eric) was not specific enough to name the Werewolf directly, the consistent targeting of Mike by the players claiming Village roles provides the strongest evidence for the vote.",229-234,229,234,Comparison.Contrast,Comparison,0.7468980550765991,standard_discopy,while
2526,1125,Gemma 4 4B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game2,run_2,Stochastic,4,"Therefore, eliminating Mike is the most logical move to secure a Team Village victory.",437-446,437,446,Contingency.Cause,Contingency,0.996791660785675,standard_discopy,therefore
2527,1126,Gemma 4 4B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game3,run_2,Stochastic,1,"The discussion is highly chaotic, but Mitchell makes the most specific and damaging accusation against Justin, claiming that Justin is a werewolf and that he saw a Seer in the middle.",34-37,34,37,Comparison.Contrast,Comparison,0.7323060035705566,standard_discopy,but
2528,1126,Gemma 4 4B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game3,run_2,Stochastic,1,"The discussion is highly chaotic, but Mitchell makes the most specific and damaging accusation against Justin, claiming that Justin is a werewolf and that he saw a Seer in the middle.",146-149,146,149,Expansion.Conjunction,Expansion,0.9997379183769226,standard_discopy,and
2529,1126,Gemma 4 4B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game3,run_2,Stochastic,2,"Justin, meanwhile, appears to be actively trying to control the narrative and deflect suspicion, which is a common tactic for a Werewolf.",192-201,192,201,Temporal.Synchrony,Temporal,0.7471352815628052,standard_discopy,meanwhile
2530,1126,Gemma 4 4B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game3,run_2,Stochastic,3,"While Mike admitted to role theft, Mitchell's detailed claims regarding Justin's alignment provide the strongest basis for targeting a potential Werewolf.",322-327,322,327,Comparison.Contrast,Comparison,0.7877994775772095,standard_discopy,while
2531,1126,Gemma 4 4B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game3,run_2,Stochastic,4,"Therefore, eliminating Justin is the best strategic move to ensure Team Village wins.",477-486,477,486,Contingency.Cause,Contingency,0.992070734500885,standard_discopy,therefore
2532,1127,Gemma 4 4B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game4,run_2,Stochastic,4,"Furthermore, Mike repeatedly and aggressively pushes the narrative that Paul is the threat, suggesting a strong belief that Paul is a Werewolf or a dangerous deceiver.",265-276,265,276,Expansion.Conjunction,Expansion,0.9813991189002992,standard_discopy,furthermore
2533,1128,Gemma 4 4B,Youtube / Retrovision##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#7 / Game5,run_2,Stochastic,2,"He was identified as a Werewolf during the Night phase, and throughout the Day phase, he exhibits highly evasive behavior, constantly refusing to reveal information or confirm his actions.",126-129,126,129,Expansion.Conjunction,Expansion,0.9740987420082092,standard_discopy,and
2534,1129,Gemma 4 4B,Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game5,run_2,Stochastic,3,"While Justin and Mitchell are engaged in a direct accusation cycle, Paul's confident, sweeping pronouncements about the entire group's alignment make him the most dangerous and likely Werewolf.",364-369,364,369,Comparison.Contrast,Comparison,0.6928636431694031,standard_discopy,while
2535,1130,Gemma 4 4B,Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game6,run_2,Stochastic,3,"While other players make accusations, Paul's self-identification as a Werewolf team member, combined with his manipulative behavior in the discussion, makes him the most immediate and verifiable threat.",232-237,232,237,Comparison.Contrast,Comparison,0.8170372247695923,standard_discopy,while
2536,1131,Gemma 4 4B,Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game7,run_2,Stochastic,1,"Team Village must eliminate a Werewolf, and the transcript confirms that Werewolves are present (Justin states there are two werewolves and a minion in [152]).",40-43,40,43,Expansion.Conjunction,Expansion,0.9909398555755616,standard_discopy,and
2537,1131,Gemma 4 4B,Youtube / The#Return#of#the#King##ONE#NIGHT#ULTIMATE#WEREWOLF / Game7,run_2,Stochastic,3,"While this claim could be a bluff or a Doppelganger, it represents the most direct piece of information pointing to a threat.",267-272,267,272,Comparison.Contrast,Comparison,0.7462162971496582,standard_discopy,while
2538,1132,Gemma 4 4B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game1,run_2,Stochastic,1,"The discussion is highly chaotic, but Laura directly accused James of being the Werewolf early in the game (lines 38 and 40).",34-37,34,37,Comparison.Contrast,Comparison,0.690654993057251,standard_discopy,but
2539,1132,Gemma 4 4B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game1,run_2,Stochastic,2,"While James is also strongly identified by Paul as the Tanner, the Tanner role is often used to deflect suspicion and ensure survival until the end.",126-131,126,131,Comparison.Contrast,Comparison,0.8158665895462036,standard_discopy,while
2540,1132,Gemma 4 4B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game1,run_2,Stochastic,2,"While James is also strongly identified by Paul as the Tanner, the Tanner role is often used to deflect suspicion and ensure survival until the end.",141-145,141,145,Expansion.Conjunction,Expansion,0.9771990776062012,standard_discopy,also
2541,1133,Gemma 4 4B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game2,run_2,Stochastic,3,"While Justin is also suspicious, Paul is the central figure in the final push for the vote, making him the most likely target for Team Village to eliminate a Werewolf.",325-330,325,330,Comparison.Contrast,Comparison,0.8437670469284058,standard_discopy,while
2542,1133,Gemma 4 4B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game2,run_2,Stochastic,3,"While Justin is also suspicious, Paul is the central figure in the final push for the vote, making him the most likely target for Team Village to eliminate a Werewolf.",341-345,341,345,Expansion.Conjunction,Expansion,0.9904783964157104,standard_discopy,also
2543,1134,Gemma 4 4B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game3,run_2,Stochastic,1,"Laura is the most immediate target because she explicitly claimed to be a Werewolf during the discussion (Transcript [75], [106]).",35-42,35,42,Contingency.Cause,Contingency,0.99946790933609,standard_discopy,because
2544,1134,Gemma 4 4B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game3,run_2,Stochastic,2,"While this could be a deliberate bluff, in the absence of any other definitive evidence pointing to a Werewolf, her statement represents the clearest threat to Team Village's victory condition.",131-136,131,136,Comparison.Contrast,Comparison,0.6690847873687744,standard_discopy,while
2545,1134,Gemma 4 4B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game3,run_2,Stochastic,3,"The other players are engaged in complex arguments about role swaps and deception, but Laura's direct admission makes her the primary suspect.",408-411,408,411,Comparison.Contrast,Comparison,0.6483385562896729,standard_discopy,but
2546,1135,Gemma 4 4B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game4,run_2,Stochastic,1,"The discussion reveals that Paul admitted to being a Werewolf, stating in line 101 that he was a werewolf to begin with, and confirming this status later (103).",148-153,148,153,Temporal.Asynchronous,Temporal,0.9683091044425964,standard_discopy,later
2547,1135,Gemma 4 4B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game4,run_2,Stochastic,3,"Since Team Village wins by eliminating a Werewolf, and Paul is confirmed to be one, he is the logical target for elimination.",295-300,295,300,Contingency.Cause,Contingency,0.91416734457016,standard_discopy,since
2548,1135,Gemma 4 4B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game4,run_2,Stochastic,3,"Since Team Village wins by eliminating a Werewolf, and Paul is confirmed to be one, he is the logical target for elimination.",346-349,346,349,Expansion.Conjunction,Expansion,0.9869984984397888,standard_discopy,and
2549,1136,Gemma 4 4B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game5,run_2,Stochastic,1,"The discussion is highly confusing due to multiple role swaps and claims, but Mitchell exhibits the most erratic and suspicious behavior.",74-77,74,77,Comparison.Contrast,Comparison,0.6834409236907959,standard_discopy,but
2550,1136,Gemma 4 4B,Youtube / Visions#from#2016##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#11 / Game5,run_2,Stochastic,2,"He is heavily involved in complex role discussions, claiming to be a Hunter, and later making confusing assertions about the presence of two Masons.",219-224,219,224,Temporal.Asynchronous,Temporal,0.9990696310997008,standard_discopy,later
2551,1137,Gemma 4 4B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game1,run_2,Stochastic,3,"While Paul is also manipulative, Justin's direct claim of being a Werewolf makes him the most likely target to eliminate to secure a Village victory.",310-315,310,315,Comparison.Contrast,Comparison,0.8699011206626892,standard_discopy,while
2552,1137,Gemma 4 4B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game1,run_2,Stochastic,3,"While Paul is also manipulative, Justin's direct claim of being a Werewolf makes him the most likely target to eliminate to secure a Village victory.",324-328,324,328,Expansion.Conjunction,Expansion,0.704585075378418,standard_discopy,also
2553,1138,Gemma 4 4B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game2,run_2,Stochastic,1,"The discussion is highly chaotic due to multiple role swaps and conflicting information, but Mitchell exhibits the most suspicious behavior.",89-92,89,92,Comparison.Contrast,Comparison,0.6778565049171448,standard_discopy,but
2554,1138,Gemma 4 4B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game2,run_2,Stochastic,2,"He initially claimed to be the Seer and provided vague information about seeing cards from the middle, which was later challenged.",254-259,254,259,Temporal.Asynchronous,Temporal,0.9942048192024232,standard_discopy,later
2555,1138,Gemma 4 4B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game2,run_2,Stochastic,4,"While James and Justin are also heavily accused, Mitchell's inconsistent and evasive storytelling makes him the most likely candidate for a Werewolf attempting to deflect suspicion.",410-415,410,415,Comparison.Contrast,Comparison,0.8302730917930603,standard_discopy,while
2556,1138,Gemma 4 4B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game2,run_2,Stochastic,4,"While James and Justin are also heavily accused, Mitchell's inconsistent and evasive storytelling makes him the most likely candidate for a Werewolf attempting to deflect suspicion.",437-441,437,441,Expansion.Conjunction,Expansion,0.9743275046348572,standard_discopy,also
2557,1139,Gemma 4 4B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game3,run_2,Stochastic,3,"Since Team Village wins by eliminating a Werewolf, voting out the player who is most strongly suspected of holding the Werewolf card is the most logical course of action based on the available evidence.",310-315,310,315,Contingency.Cause,Contingency,0.9391556978225708,standard_discopy,since
2558,1140,Gemma 4 4B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game4,run_2,Stochastic,2,"Paul has made a very strong, definitive accusation against Laura (142), claiming she is the werewolf, while simultaneously being accused by Justin (121).",203-208,203,208,Temporal.Synchrony,Temporal,0.9279224276542664,standard_discopy,while
2559,1140,Gemma 4 4B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game4,run_2,Stochastic,2,"Paul has made a very strong, definitive accusation against Laura (142), claiming she is the werewolf, while simultaneously being accused by Justin (121).",209-223,209,223,Temporal.Asynchronous,Temporal,0.4895808100700378,standard_discopy,simultaneously
2560,1141,Gemma 4 4B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game5,run_2,Stochastic,3,"Although this is a highly suspicious moment, based purely on the public discussion, she is identified as a Werewolf.",101-109,101,109,Comparison.Concession,Comparison,0.6263725161552429,standard_discopy,although
2561,1141,Gemma 4 4B,Youtube / Way#Way#Back##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#10 / Game5,run_2,Stochastic,4,"Since Team Village wins by eliminating a Werewolf, voting out Laura directly fulfills the win condition for Team Village.",218-223,218,223,Contingency.Cause,Contingency,0.9072409868240356,standard_discopy,since
2562,1142,Gemma 4 4B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game1,run_2,Stochastic,2,"Throughout the discussion, Justin was the primary target of suspicion, and he himself admitted to being the Werewolf at one point (Line 35).",173-176,173,176,Expansion.Conjunction,Expansion,0.9872008562088012,standard_discopy,and
2563,1143,Gemma 4 4B,Youtube / Ye#Olde#Times##ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#8 / Game2,run_2,Stochastic,1,"Mike is the most suspicious player, as he repeatedly suggests he might be the Werewolf himself, even after being accused by others.",36-38,36,38,Contingency.Cause,Contingency,0.7359042763710022,standard_discopy,as
