justification_id,model,game_id,run_label,run_number,decoding_group,marker,category,matched_text,start,end,component_variant,gap_tokens,sentence,match_type,sentence_id,sentence_text
1434,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game1,greedy_t0,0,Greedy,with,Contingency,with,444,448,,0,,contiguous,4,Eliminating him aligns with Team Village's goal of removing a threat.
1435,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game2,greedy_t0,0,Greedy,and,Expansion,and,34,37,,0,,contiguous,1,"Mike exhibits highly inconsistent and manipulative behavior throughout the discussion, making him the primary suspect."
1435,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game2,greedy_t0,0,Greedy,but,Comparison,but,163,166,,0,,contiguous,2,"He initially claims to be the Troublemaker, but later contradicts himself regarding whether he performed card swaps, which is a critical piece of information in this game."
1435,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game2,greedy_t0,0,Greedy,later,Temporal,later,167,172,,0,,contiguous,2,"He initially claims to be the Troublemaker, but later contradicts himself regarding whether he performed card swaps, which is a critical piece of information in this game."
1435,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game2,greedy_t0,0,Greedy,and,Expansion,and,328,331,,0,,contiguous,3,His aggressive attempts to sow chaos and deflect suspicion suggest a strong motivation to protect a Werewolf alignment.
1435,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game2,greedy_t0,0,Greedy,given,Contingency,Given,411,416,,0,,contiguous,4,"Given his pattern of deception and conflicting statements, he poses the greatest threat to Team Village's victory."
1435,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game2,greedy_t0,0,Greedy,and,Expansion,and,442,445,,0,,contiguous,4,"Given his pattern of deception and conflicting statements, he poses the greatest threat to Team Village's victory."
1436,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017 / Game1,greedy_t0,0,Greedy,and,Expansion,and,34,37,,0,,contiguous,1,"The discussion is highly volatile and filled with conflicting role claims, making definitive identification impossible."
1436,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017 / Game1,greedy_t0,0,Greedy,with,Contingency,with,45,49,,0,,contiguous,1,"The discussion is highly volatile and filled with conflicting role claims, making definitive identification impossible."
1436,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017 / Game1,greedy_t0,0,Greedy,however,Comparison,However,120,127,,0,,contiguous,2,"However, Mitchell repeatedly and strongly accuses Paul of being a Werewolf (e.g., 75, 78), suggesting a belief that Paul is a threat to Team Village."
1436,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017 / Game1,greedy_t0,0,Greedy,and,Expansion,and,149,152,,0,,contiguous,2,"However, Mitchell repeatedly and strongly accuses Paul of being a Werewolf (e.g., 75, 78), suggesting a belief that Paul is a threat to Team Village."
1436,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017 / Game1,greedy_t0,0,Greedy,while,Comparison,While,270,275,,0,,contiguous,3,"While these accusations could be bluffs, Paul is the primary target of the most detailed claims regarding Werewolf status."
1436,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017 / Game1,greedy_t0,0,Greedy,as,Temporal,as,505,507,,0,,contiguous,4,"To maximize the chance of eliminating a Werewolf, I am choosing the player who has been consistently identified as such by an assertive player."
1437,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#2#The#Drunk / Game1,greedy_t0,0,Greedy,and,Expansion,and,35,38,,0,,contiguous,1,"The game reached the voting phase, and the public discussion heavily focused on identifying the Werewolves, leading to intense suspicion."
1437,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#2#The#Drunk / Game1,greedy_t0,0,Greedy,and,Expansion,and,238,241,,0,,contiguous,2,"Based on the final votes, Audrey received the highest number of votes (three votes from Katie, Dan, and Katie)."
1437,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#2#The#Drunk / Game1,greedy_t0,0,Greedy,while,Comparison,While,250,255,,0,,contiguous,3,"While her role is disputed, she was the primary target of the Village team's suspicion during the final moments of the game."
1437,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#2#The#Drunk / Game1,greedy_t0,0,Greedy,therefore,Contingency,Therefore,375,384,,0,,contiguous,4,"Therefore, to make a decision based on the public discussion, the most logical choice is the player who is statistically most likely to be eliminated."
1438,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game2,greedy_t0,0,Greedy,and,Expansion,and,97,100,,0,,contiguous,1,Meghan is the most suspicious player due to her highly inconsistent narrative regarding her role and alignment.
1438,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game2,greedy_t0,0,Greedy,but,Comparison,but,174,177,,0,,contiguous,2,"She initially claimed to be the Robber who became a Werewolf, but later shifted her story, claiming she was the Tanner."
1438,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game2,greedy_t0,0,Greedy,later,Temporal,later,178,183,,0,,contiguous,2,"She initially claimed to be the Robber who became a Werewolf, but later shifted her story, claiming she was the Tanner."
1438,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game2,greedy_t0,0,Greedy,and,Expansion,and,243,246,,0,,contiguous,3,"This rapid and contradictory change in identity suggests a deliberate attempt to mislead the group, which is characteristic of a Werewolf or a player who has successfully adopted a hostile role."
1438,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game2,greedy_t0,0,Greedy,or,Expansion,or,370,372,,0,,contiguous,3,"This rapid and contradictory change in identity suggests a deliberate attempt to mislead the group, which is characteristic of a Werewolf or a player who has successfully adopted a hostile role."
1438,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game2,greedy_t0,0,Greedy,given,Contingency,Given,427,432,,0,,contiguous,4,"Given the high stakes, targeting the player who exhibits the most deception is the best strategy for Team Village."
1438,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game2,greedy_t0,0,Greedy,for,Contingency,for,524,527,,0,,contiguous,4,"Given the high stakes, targeting the player who exhibits the most deception is the best strategy for Team Village."
1439,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game3,greedy_t0,0,Greedy,specifically,Expansion,specifically,18,30,,0,,contiguous,1,"Multiple players, specifically Mitchell and Meghan, reported seeing or taking a werewolf card from the center, confirming that at least one Werewolf is present."
1439,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game3,greedy_t0,0,Greedy,and,Expansion,and,40,43,,0,,contiguous,1,"Multiple players, specifically Mitchell and Meghan, reported seeing or taking a werewolf card from the center, confirming that at least one Werewolf is present."
1439,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game3,greedy_t0,0,Greedy,or,Expansion,or,68,70,,0,,contiguous,1,"Multiple players, specifically Mitchell and Meghan, reported seeing or taking a werewolf card from the center, confirming that at least one Werewolf is present."
1439,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game3,greedy_t0,0,Greedy,as,Temporal,as,188,190,,0,,contiguous,2,"Meghan, who was identified as the Drunk/Swapper, admitted to taking a card from the center and stated it was a werewolf."
1439,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game3,greedy_t0,0,Greedy,and,Expansion,and,252,255,,0,,contiguous,2,"Meghan, who was identified as the Drunk/Swapper, admitted to taking a card from the center and stated it was a werewolf."
1439,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game3,greedy_t0,0,Greedy,despite,Comparison,Despite,282,289,,0,,contiguous,3,"Despite the confusion caused by card swaps and role changes, the discussion ultimately focused on Meghan as the most likely target."
1439,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game3,greedy_t0,0,Greedy,and,Expansion,and,325,328,,0,,contiguous,3,"Despite the confusion caused by card swaps and role changes, the discussion ultimately focused on Meghan as the most likely target."
1439,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game3,greedy_t0,0,Greedy,ultimately,Temporal,ultimately,358,368,,0,,contiguous,3,"Despite the confusion caused by card swaps and role changes, the discussion ultimately focused on Meghan as the most likely target."
1439,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game3,greedy_t0,0,Greedy,as,Temporal,as,387,389,,0,,contiguous,3,"Despite the confusion caused by card swaps and role changes, the discussion ultimately focused on Meghan as the most likely target."
1440,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game1,greedy_t0,0,Greedy,while,Comparison,While,124,129,,0,,contiguous,2,"While there are many conflicting role claims throughout the discussion, Mitchell's self-incrimination provides a clear target for Team Village."
1440,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game1,greedy_t0,0,Greedy,for,Contingency,for,250,253,,0,,contiguous,2,"While there are many conflicting role claims throughout the discussion, Mitchell's self-incrimination provides a clear target for Team Village."
1440,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game1,greedy_t0,0,Greedy,furthermore,Expansion,Furthermore,268,279,,0,,contiguous,3,"Furthermore, Paul and Alysha confirmed the presence of a Minion, indicating that Team Werewolf is active."
1440,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game1,greedy_t0,0,Greedy,and,Expansion,and,286,289,,0,,contiguous,3,"Furthermore, Paul and Alysha confirmed the presence of a Minion, indicating that Team Werewolf is active."
1440,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game1,greedy_t0,0,Greedy,and,Expansion,and,420,423,,0,,contiguous,4,"To ensure Team Village wins, the most obvious and confirmed Werewolf must be eliminated."
1441,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game2,greedy_t0,0,Greedy,with,Contingency,with,42,46,,0,,contiguous,1,"Mike is the most heavily targeted player, with multiple individuals (Alysha, Mitchell, and Justin) claiming he is a Werewolf."
1441,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game2,greedy_t0,0,Greedy,and,Expansion,and,87,90,,0,,contiguous,1,"Mike is the most heavily targeted player, with multiple individuals (Alysha, Mitchell, and Justin) claiming he is a Werewolf."
1441,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game2,greedy_t0,0,Greedy,while,Comparison,While,126,131,,0,,contiguous,2,"While Mike attempts to deflect suspicion by claiming the Drunk role, this claim is contradicted by others, suggesting he is actively misleading the group."
1441,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game2,greedy_t0,0,Greedy,given,Contingency,Given,281,286,,0,,contiguous,3,"Given the strong and consistent accusations against him, he represents the highest probability target for Team Village to eliminate."
1441,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game2,greedy_t0,0,Greedy,and,Expansion,and,298,301,,0,,contiguous,3,"Given the strong and consistent accusations against him, he represents the highest probability target for Team Village to eliminate."
1441,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game2,greedy_t0,0,Greedy,for,Contingency,for,383,386,,0,,contiguous,3,"Given the strong and consistent accusations against him, he represents the highest probability target for Team Village to eliminate."
1442,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game3,greedy_t0,0,Greedy,and,Expansion,and,86,89,,0,,contiguous,1,"Alysha, who claims to be the Seer, explicitly stated that she looked at Justin's card and confirmed that he was a Werewolf."
1442,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game3,greedy_t0,0,Greedy,while,Comparison,While,226,231,,0,,contiguous,3,"While Mike is also suspicious, the direct evidence provided by Alysha regarding Justin's role is the strongest piece of information available."
1442,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game3,greedy_t0,0,Greedy,also,Expansion,also,240,244,,0,,contiguous,3,"While Mike is also suspicious, the direct evidence provided by Alysha regarding Justin's role is the strongest piece of information available."
1443,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#3#Insomniac / Game1,greedy_t0,0,Greedy,and,Expansion,and,90,93,,0,,contiguous,1,"The discussion quickly focused suspicion onto Brett, who was repeatedly targeted by Katie and Audrey."
1443,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#3#Insomniac / Game1,greedy_t0,0,Greedy,while,Comparison,While,102,107,,0,,contiguous,2,"While Brett attempted to deflect by suggesting the accusers might be Werewolves, the majority of the players, including Dan and Dylan, maintained a strong belief that he was the primary threat."
1443,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#3#Insomniac / Game1,greedy_t0,0,Greedy,and,Expansion,and,226,229,,0,,contiguous,2,"While Brett attempted to deflect by suggesting the accusers might be Werewolves, the majority of the players, including Dan and Dylan, maintained a strong belief that he was the primary threat."
1443,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#3#Insomniac / Game1,greedy_t0,0,Greedy,and,Expansion,and,338,341,,0,,contiguous,3,The narrative built around the role swaps and the high probability of a Werewolf being present led the group to zero in on Brett as the most likely candidate for elimination.
1443,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#3#Insomniac / Game1,greedy_t0,0,Greedy,as,Temporal,as,425,427,,0,,contiguous,3,The narrative built around the role swaps and the high probability of a Werewolf being present led the group to zero in on Brett as the most likely candidate for elimination.
1443,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#3#Insomniac / Game1,greedy_t0,0,Greedy,for,Contingency,for,454,457,,0,,contiguous,3,The narrative built around the role swaps and the high probability of a Werewolf being present led the group to zero in on Brett as the most likely candidate for elimination.
1443,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#3#Insomniac / Game1,greedy_t0,0,Greedy,therefore,Contingency,Therefore,471,480,,0,,contiguous,4,"Therefore, voting out Brett aligns with the prevailing sentiment of Team Village."
1443,Gemma 4 4B,Youtube / One#Night#Ultimate#Werewolf#3#Insomniac / Game1,greedy_t0,0,Greedy,with,Contingency,with,506,510,,0,,contiguous,4,"Therefore, voting out Brett aligns with the prevailing sentiment of Team Village."
1444,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game2,greedy_t0,0,Greedy,because,Contingency,because,32,39,,0,,contiguous,1,"Paul is the most direct suspect because he explicitly claimed to be a Werewolf multiple times (T83, T105)."
1444,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game2,greedy_t0,0,Greedy,while,Comparison,While,107,112,,0,,contiguous,2,"While players can lie, this is the clearest admission of the enemy role in the transcript."
1444,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game2,greedy_t0,0,Greedy,furthermore,Expansion,Furthermore,198,209,,0,,contiguous,3,"Furthermore, Alysha, the Seer, indicated she saw a Minion (a Werewolf) in the center, which supports the presence of Werewolves."
1445,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game4,greedy_t0,0,Greedy,as,Temporal,as,76,78,,0,,contiguous,1,"The discussion heavily focuses suspicion on Alysha, who is repeatedly cited as the primary suspect by Mitchell and Mike."
1445,Gemma 4 4B,Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game4,greedy_t0,0,Greedy,and,Expansion,and,111,114,,0,,contiguous,1,"The discussion heavily focuses suspicion on Alysha, who is repeatedly cited as the primary suspect by Mitchell and Mike."
